num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi14,,ares1,noyau3,signal2,,
2,vlsi12,archi13,,esa1,noyau2,signal1,,
3,vlsi11,,,ares1,mobj1,signal2,,
4,vlsi11,archi13,,ares1,mobj1,signal2,,
5,vlsi11,archi12,,ares1,,,,
6,vlsi11,,,mobj2,noyau1,pr1,,
7,vlsi12,archi12,,mobj2,noyau3,signal1,,
8,vlsi12,,,ares3,pr2,signal1,,
9,vlsi12,archi11,,esa2,mobj2,pr3,,
10,vlsi12,archi12,,ares3,pr2,signal1,,
11,vlsi12,archi13,,ares3,esa2,signal1,,
12,,,,ares1,signal1,,,
13,vlsi11,archi12,,noyau3,,,,
14,vlsi12,archi13,,esa2,mobj2,signal1,,
15,vlsi12,archi12,,mobj2,noyau3,signal1,,
16,vlsi12,archi11,,mobj2,noyau2,pr3,,
17,vlsi11,archi13,,ares1,esa2,mobj2,,
18,vlsi12,archi13,,esa1,mobj1,signal1,,
19,vlsi12,archi13,,esa2,mobj2,signal1,,
20,vlsi11,archi13,,,,,,
21,vlsi11,,,pr2,signal2,,,
22,vlsi11,archi13,,ares1,noyau1,signal2,,
23,vlsi12,archi14,,ares3,pr2,signal1,,
24,vlsi12,archi11,,esa1,mobj1,pr3,,
25,vlsi12,archi12,,mobj2,pr2,signal1,,
26,vlsi11,archi14,,mobj1,noyau3,signal2,,
27,vlsi12,archi11,,esa1,mobj1,noyau3,,
28,vlsi11,archi13,,ares1,esa2,mobj2,,
29,vlsi11,archi13,,mobj1,pr1,signal2,,
30,vlsi12,archi11,,ares2,esa2,mobj2,,
31,vlsi11,archi13,,ares1,signal2,,,
32,vlsi12,archi13,,esa1,noyau1,signal1,,
33,vlsi12,archi11,,esa1,noyau1,pr2,,
34,vlsi11,archi13,,esa1,mobj1,pr1,,
35,vlsi11,archi14,,noyau3,pr1,signal2,,
36,vlsi12,archi14,,mobj1,pr2,signal1,,
37,,,,ares2,signal2,,,
38,archi11,,,mobj1,signal2,,,
39,vlsi11,archi14,,mobj2,noyau1,pr3,,
40,vlsi12,archi13,,ares3,mobj1,signal1,,
41,vlsi11,archi14,,ares1,mobj1,signal2,,
42,vlsi11,archi14,,ares3,mobj1,pr1,,
43,vlsi11,archi13,,esa2,pr1,signal2,,
44,vlsi12,archi12,,esa1,pr2,signal1,,
45,vlsi12,archi12,,esa1,noyau3,signal1,,
46,vlsi12,archi11,,ares2,esa2,mobj2,,
47,,,,esa1,mobj1,noyau4,,
48,vlsi11,archi12,,ares2,mobj2,pr3,,
49,,,,ares2,esa2,noyau4,,
50,vlsi11,archi14,,,,,,
