num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau4,,aresX,il1,mlbda3,,
2,pr3,noyau2,,ares3,dlp1,il4,,
3,pr3,noyau4,,aresX,il3,mlbda3,,
4,pr1,noyau1,,archi14,dlp3,mlbda3,,
5,pr3,noyau1,,ares1,dlp1,mlbda3,,
6,pr4,noyau1,,algav3,dlp1,mlbda2,,
7,pr3,noyau4,,algav1,il2,mlbda3,,
8,pr3,noyau4,,algav1,ares1,mlbda3,,
9,pr3,noyau2,,archi14,il1,mlbda3,,
10,pr3,noyau1,,algav2,ares2,il5,,
11,pr4,noyau2,,algav2,ares2,il5,,
12,pr3,noyau1,,archi11,ares1,mlbda3,,
13,pr2,noyau4,,algav2,dlp3,il1,,
14,pr1,noyau1,,archi13,ares3,dlp3,,
15,pr3,noyau4,,algav1,ares3,il4,,
16,pr4,noyau2,,archi11,il1,mlbda3,,
17,pr3,noyau1,,ares3,dlp2,il4,,
18,pr4,noyau3,,ares1,,,,
19,pr4,noyau1,,ares3,dlp1,il4,,
20,pr3,noyau1,,dlp1,il4,mlbda1,,
21,pr4,noyau2,,archi11,il4,mlbda1,,
22,pr2,noyau2,,archi14,dlp3,il2,,
23,pr4,noyau4,,aresX,il2,mlbda3,,
24,pr3,noyau1,,dlp1,il4,mlbda3,,
25,pr2,noyau4,,algav3,dlp3,il2,,
26,pr4,noyau4,,aresX,il3,mlbda1,,
27,pr2,noyau2,,archi14,ares3,dlp3,,
28,pr2,noyau1,,ares3,dlp3,il5,,
29,pr4,noyau2,,algav3,ares2,il5,,
30,,,,ares1,,,,
31,pr1,noyau2,,archi14,ares3,dlp3,,
32,pr3,noyau4,,aresX,il2,mlbda3,,
33,,,,dlp2,,,,
34,pr3,noyau1,,algav2,ares2,il5,,
35,pr3,noyau1,,dlp1,il2,mlbda3,,
