num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,complex1,dlp3,mapsi1,pr2,
2,model1,,,archi11,ares1,complex2,mapsi5,
3,model1,,,ares1,noyau4,pr3,,
4,model1,,,archi12,ares2,dlp3,pr1,
5,model1,,,ares1,mapsi5,noyau3,pr3,
6,model1,,,complex2,mapsi5,noyau3,pr1,
7,model1,,,ares2,complex2,noyau1,pr1,
8,model1,,,complex2,dlp1,noyau1,pr1,
9,model1,,,ares2,complex1,noyau4,pr3,
10,model1,,,archi13,ares1,mapsi2,pr3,
11,model1,,,ares2,complex1,noyau4,pr3,
12,model1,,,complex1,dlp1,noyau2,pr3,
13,model1,,,aresX,complex2,mlbda2,noyau4,
14,model1,,,ares2,complex1,mlbdaX,pr3,
15,model1,,,ares2,complex1,mapsi3,noyau4,
16,model1,,,ares2,complex1,dlp1,noyau2,
17,model1,,,complex1,mapsi5,noyau3,pr3,
18,model1,,,aresX,dlp3,mapsi1,mlbda2,
19,model1,,,archi13,ares1,mapsi5,pr3,
20,model1,,,archi12,ares2,complex1,dlp3,
21,model1,,,complex1,dlp1,noyau2,pr2,
22,model1,,,ares1,complex2,mlbdaX,noyau4,
23,model1,,,ares2,complex2,noyau2,pr1,
24,model1,,,ares2,complex1,mapsi5,pr3,
25,model1,,,archi11,ares1,noyau1,pr2,
