num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,,,,,
2,maths4m0621,mapsi5,aagb1,,,,,
3,maths4m0621,mapsi2,aagb1,bimaX,mogpl2,,,
4,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
5,maths4m0621,aagb1,,bima1,mogpl4,,,
6,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
7,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
8,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
9,mapsi5,,,il1,,,,
10,maths4m0621,mapsi4,aagb1,lrc4,mogpl2,,,
11,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
12,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
13,maths4m0621,mapsi2,aagb1,bima1,,,,
14,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
15,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
16,maths4m0621,mapsi5,aagb1,il3,mlbdaX,,,
17,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
18,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
19,maths4m0621,,,il5,,,,
20,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
21,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
22,aagb1,,,lrc3,mogpl1,,,
23,mapsi4,aagb1,,,,,,
24,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
25,maths4m0621,mapsi4,aagb1,,,,,
