num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,complex2,il4,model1,,
2,mapsi4,bima1,,il2,lrc2,model1,,
3,mapsi1,bima1,,,,,,
4,mapsi1,bima1,,complex1,lrc2,mogpl4,,
5,mapsi1,bima1,,complex1,lrc1,model1,,
6,mapsi1,bima1,,il3,lrc2,model1,,
7,mapsi2,bima1,,complex1,lrc1,mogpl4,,
8,mapsi1,bima1,,algav3,il4,mogpl1,,
9,mapsi1,bima1,,il3,lrc2,model1,,
10,mapsi1,bima1,,,,,,
11,mapsi1,bima1,,complexX,il3,lrc4,,
12,mapsi1,bima1,,il3,lrc4,mogpl1,,
13,mapsi5,,,complex2,il3,lrc1,,
14,mapsi4,bima1,,il1,lrc2,model1,,
15,mapsi4,bima1,,complex1,model1,mogpl1,,
