num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
2,maths4m0621,mapsi3,,complex2,mogpl2,,,
3,maths4m0621,mapsi2,aagb1,bimaX,il5,,,
4,maths4m0621,mapsi2,aagb1,mlbdaX,mogpl2,,,
5,maths4m0621,mapsi2,aagb1,complexX,lrc4,,,
6,maths4m0621,,,il5,mlbda3,,,
7,maths4m0621,mapsi2,aagb1,complex2,mogpl3,,,
8,maths4m0621,mapsi2,aagb1,complex2,,,,
9,maths4m0621,mapsi3,aagb1,lrc4,mlbdaX,,,
10,maths4m0621,mapsi5,,complex2,,,,
11,maths4m0621,mapsi4,aagb1,bima1,mogpl4,,,
12,maths4m0621,mapsi2,aagb1,bima1,ilX,,,
13,maths4m0621,mapsi2,aagb1,complex2,il5,,,
14,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
15,maths4m0621,mapsi2,aagb1,lrc4,,,,
16,maths4m0621,mapsi5,aagb1,,,,,
17,maths4m0621,mapsi5,aagb1,il3,mlbdaX,,,
18,maths4m0621,mapsi2,aagb1,lrc4,mogpl3,,,
19,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
20,maths4m0621,mapsi5,aagb1,mlbdaX,mogpl4,,,
21,maths4m0621,mapsi5,aagb1,complex2,lrcX,,,
22,mapsi5,,,il4,mogpl1,,,
23,maths4m0621,mapsi2,aagb1,lrc4,mogpl3,,,
24,maths4m0621,mapsi1,,lrc4,,,,
25,maths4m0621,mapsi2,aagb1,complexX,lrc4,,,
