num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi13,,esa2,mobj2,signal1,,
2,vlsi12,archi14,,ares2,noyau2,signal1,,
3,vlsi11,,,esa1,noyau1,,,
4,vlsi11,archi13,,ares1,esa2,mobj2,,
5,vlsi12,archi12,,signal2,,,,
6,,,,mobj1,pr1,,,
7,vlsi12,archi13,,esa1,mobj1,signal1,,
8,,,,mobj2,noyau3,signal1,,
9,vlsi12,archi11,,ares2,esa2,signal2,,
10,vlsi11,archi12,,ares2,pr1,signal2,,
11,vlsi12,archi13,,esa1,signal1,,,
12,vlsi11,archi12,,noyau3,pr1,signal2,,
13,vlsi12,archi13,,esa2,mobj2,signal1,,
14,vlsi11,archi13,,ares1,esa2,signal2,,
15,vlsi12,archi13,,esa2,mobj2,signal1,,
16,vlsi11,archi13,,ares1,mobj2,pr4,,
17,vlsi11,archi14,,ares2,mobj1,signal2,,
18,vlsi11,archi14,,mobj1,noyau3,signal2,,
19,vlsi12,archi13,,esa1,noyau2,signal1,,
20,vlsi11,,,esa2,,,,
21,vlsi11,archi14,,ares1,mobj1,pr2,,
22,vlsi12,,,mobj1,pr2,signal1,,
23,vlsi11,archi14,,noyau2,pr2,signal2,,
24,vlsi12,archi12,,esa1,noyau3,signal1,,
25,vlsi12,archi12,,esa1,noyau3,signal1,,
26,vlsi12,archi13,,esa2,mobj2,signal1,,
27,vlsi11,archi12,,ares1,pr2,signal2,,
28,,,,esa2,pr4,,,
29,vlsi12,archi11,,mobj1,pr2,signal2,,
30,vlsi12,archi13,,esa1,mobj1,signal1,,
31,vlsi11,archi14,,ares1,mobj2,pr3,,
32,vlsi11,archi12,,ares2,pr1,signal2,,
33,vlsi12,archi11,,esa1,mobj1,noyau3,,
34,vlsi11,archi14,,mobj1,noyau3,signal2,,
35,vlsi12,archi14,,mobj2,noyau1,signal1,,
36,vlsi11,archi12,,esa1,,,,
37,vlsi12,archi11,,esaX,mobjX,pr2,,
38,vlsi11,archi14,,mobj2,noyau3,pr1,,
39,vlsi12,archi14,,mobj2,pr2,signal1,,
40,vlsi12,archi11,,esa1,mobj1,noyau3,,
41,vlsi11,archi12,,signal2,,,,
42,vlsi12,archi11,,ares2,esa2,mobj2,,
43,vlsi11,archi12,,ares1,pr2,signal2,,
44,vlsi11,archi14,,ares1,mobj1,noyau3,,
45,vlsi11,archi13,,esa1,mobj1,pr1,,
46,vlsi12,archi12,,esa1,signal1,,,
47,vlsi11,archi13,,ares1,esa2,pr4,,
48,vlsi11,,,mobj2,,,,
49,archi11,,,mobj1,noyau3,,,
50,vlsi12,archi13,,esa2,mobj2,signal1,,
