num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav1,,il2,mlbda3,pr3,,
2,dlp2,algav1,,il1,lrc4,mlbda4,,
3,dlp2,algav2,,il2,lrc3,mlbda4,,
4,dlp2,algav3,,il1,lrc3,pr3,,
5,dlp1,algav2,,complexX,il1,mlbda4,,
6,dlp2,algav1,,complex1,lrcX,pr3,,
7,dlp3,algav3,,il5,lrc2,mlbda1,,
8,dlp2,algav3,,il4,mlbda1,pr4,,
9,algav3,,,lrc3,mlbda4,pr1,,
10,algav3,,,noyau1,,,,
11,dlp3,algav3,,il5,lrc3,mlbda1,,
12,dlp1,algav1,,mlbda3,mogpl4,pr1,,
13,dlp2,algav2,,mlbda1,mogpl4,pr1,,
14,,,,mlbda2,mogpl2,,,
15,dlp3,algav3,,il2,lrc3,noyau4,,
16,dlp2,algav2,,il4,mlbda1,pr4,,
17,dlp2,algav2,,lrc2,mogpl4,noyauX,,
18,dlp1,algav3,,il4,mlbda1,mogpl1,,
19,dlp2,,,il1,lrc3,mlbda4,,
20,dlp2,algav3,,il1,mlbda4,mogpl1,,
21,dlp2,algav2,,il2,mlbda4,noyau2,,
22,dlp3,algav3,,il1,noyau4,pr2,,
23,dlp2,algav1,,il1,mlbda3,pr4,,
24,algav2,,,lrc3,mlbda2,pr4,,
25,dlp1,algav1,,il4,mlbda3,pr4,,
26,dlp3,algav3,,mlbda2,,,,
27,dlp1,algav3,,il1,lrc3,mlbda4,,
28,dlp1,algav2,,lrc3,mlbda1,pr1,,
29,dlp1,algav1,,il4,mlbda1,mogpl1,,
30,dlp1,algav1,,mlbda3,mogpl4,pr1,,
31,dlp1,algav2,,il4,mogpl4,noyau2,,
32,,,,mlbda3,noyau4,pr1,,
33,dlp1,algav2,,il1,lrc3,pr3,,
34,dlp3,algav1,,il1,lrc4,noyau4,,
35,dlp1,algav2,,mlbda2,noyau2,pr4,,
36,dlp1,algav1,,il2,lrc4,mlbda4,,
37,dlp3,,,il1,,,,
38,dlp3,algav2,,archi14,noyau2,pr2,,
39,dlp2,algav3,,il2,lrc1,mlbda4,,
40,dlp1,algav2,,lrc3,mlbda2,pr3,,
41,dlp1,algav1,,il4,mlbda3,pr4,,
42,,,,il1,mlbda3,mogpl3,,
43,dlp1,algav2,,il4,mogpl4,noyau1,,
44,dlp1,algav1,,il2,mlbda3,pr4,,
45,dlp1,algav2,,il2,lrc3,mlbda4,,
46,dlp1,algav2,,il2,lrc3,pr4,,
47,dlp1,algav1,,lrc4,mogpl4,pr1,,
48,dlp1,algav1,,il2,lrc4,pr3,,
49,dlp1,algav1,,il1,lrc2,mlbda3,,
50,dlp2,algav1,,il4,mlbda3,mogpl1,,
51,dlp1,algav2,,il4,mogpl4,noyau1,,
52,dlp3,algav3,,il2,lrc3,noyau4,,
53,dlp2,algav1,,lrc4,mlbda2,pr4,,
54,dlp3,algav1,,il5,lrc2,mlbda1,,
55,dlp1,algav2,,il1,mogpl4,noyau3,,
