num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi14,,ares1,noyau3,signal2,,
2,vlsi11,archi14,,mobj1,noyau3,signal2,,
3,vlsi11,archi12,,pr1,,,,
4,vlsi12,archi13,,esa1,mobj1,signal1,,
5,vlsi11,archi14,,noyau2,signal2,,,
6,vlsi12,archi11,,ares2,esa2,mobj2,,
7,vlsi12,archi14,,ares2,mobj2,signal1,,
8,archi14,,,ares1,noyau2,signal1,,
9,vlsi11,,,ares1,mobj2,,,
10,archi11,,,esa1,mobj1,noyau3,,
11,,,,ares3,esa2,noyau4,,
12,vlsi11,,,mobj1,signal2,,,
13,vlsi11,archi12,,ares2,mobj2,pr1,,
14,vlsi11,archi12,,esa1,noyau3,pr1,,
15,vlsi12,archi11,,mobj1,noyau3,pr3,,
16,vlsi11,archi12,,,,,,
17,vlsi12,archi12,,esa1,noyau3,signal1,,
18,vlsi12,archi11,,noyau1,pr2,signal2,,
19,vlsi11,archi12,,mobj2,pr2,,,
20,vlsi11,archi13,,ares1,esa2,pr3,,
21,vlsi12,archi11,,esa1,mobj1,noyau3,,
22,vlsi12,,,mobj1,noyau3,signal1,,
23,,,,esa1,signal1,,,
24,vlsi12,archi13,,esa1,noyau1,signal1,,
25,vlsi12,archi13,,esa1,mobj1,signal1,,
26,vlsi12,archi13,,esa2,mobj2,signal1,,
27,,,,noyau4,signal1,,,
28,vlsi12,archi12,,esa1,noyau3,signal1,,
29,vlsi11,archi13,,esa1,,,,
30,vlsi12,archi11,,ares3,esa2,noyau3,,
31,vlsi12,archi11,,ares2,esa2,,,
32,vlsi11,archi13,,esa1,mobj1,pr4,,
33,vlsi12,archi13,,esa1,signal1,,,
34,archi11,,,noyau2,pr1,,,
35,vlsi11,archi12,,signal2,,,,
36,vlsi12,archi11,,ares3,esa2,noyau3,,
37,archi14,,,ares1,mobj1,signal1,,
38,,,,mobj2,noyau4,signal1,,
39,,,,ares1,noyau3,signal1,,
40,vlsi11,archi13,,ares1,esa2,signal2,,
41,vlsi12,archi13,,esa2,mobj2,signal1,,
42,vlsi11,archi13,,esa2,pr1,signal2,,
43,vlsi12,archi11,,ares3,esa2,noyau3,,
44,vlsi11,archi12,,noyau3,pr1,signal2,,
45,vlsi11,archi13,,mobj2,,,,
46,vlsi11,archi14,,ares1,mobj2,pr2,,
47,vlsi12,archi14,,ares2,noyau1,signal1,,
48,vlsi11,archi14,,mobj1,noyau3,signal2,,
49,vlsi12,archi11,,ares2,esa2,signal2,,
50,,,,mobj2,noyau4,pr4,,
