num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,complex1,mapsi5,noyau3,
2,model1,,,archi12,ares2,complex1,dlp3,
3,model1,,,ares2,complex1,mapsi2,noyau4,
4,model1,,,ares1,complex2,mapsi5,pr2,
5,model1,,,complex1,dlp2,mapsi1,pr2,
6,model1,,,ares1,dlp3,noyau4,pr2,
7,model1,,,archi13,aresX,complex1,pr3,
8,model1,,,aresX,complex1,mlbda1,pr3,
9,model1,,,ares1,mapsi3,noyau3,pr3,
10,,,,dlp3,noyau4,pr1,,
11,model1,,,archi12,complex1,dlp3,noyau3,
12,model1,,,ares1,dlp2,noyau3,pr3,
13,model1,,,archi11,ares2,complex1,pr3,
14,model1,,,complex1,mapsi2,noyau4,pr2,
15,model1,,,ares2,complex2,pr1,,
16,model1,,,ares1,complex2,mapsi4,pr2,
17,model1,,,archi11,ares2,complex2,pr1,
18,model1,,,archi11,ares1,mapsi5,pr2,
19,model1,,,archi11,mapsi5,noyau3,pr1,
20,model1,,,archi12,ares2,complex1,dlp3,
21,model1,,,ares1,dlp3,mapsi5,noyau3,
22,model1,,,archi12,aresX,complex1,noyau3,
23,,,,archi11,ares2,complex2,pr1,
24,model1,,,aresX,complex1,mapsi3,noyau4,
25,model1,,,complex1,dlp3,mapsi5,pr2,
