num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr2,noyau1,,,,,,
2,pr4,noyau4,,algav1,ares3,il4,,
3,pr4,noyau4,,algav1,il2,mlbda3,,
4,noyau4,,,algav1,ares1,mlbda3,,
5,pr3,noyau1,,algav3,archi14,il2,,
6,pr4,noyau2,,dlp1,il4,mlbda3,,
7,pr1,noyau1,,archi14,dlp3,mlbda3,,
8,pr3,noyau3,,algav3,archi12,il2,,
9,noyau3,,,il3,,,,
10,pr1,noyau2,,archi14,dlp3,mlbda3,,
11,pr3,noyau4,,ares3,mlbda2,,,
12,pr2,noyau2,,ares3,dlp3,il5,,
13,pr3,noyau2,,archi14,ares3,mlbda2,,
14,pr3,noyau2,,dlp1,il1,mlbda3,,
15,pr3,noyau1,,archi14,ares3,mlbda2,,
16,pr3,noyau2,,dlp1,il4,mlbda3,,
17,pr3,,,algav2,ares2,il5,,
18,,,,archi12,ares3,dlp3,,
19,pr4,noyau4,,algav1,ares3,il4,,
20,,,,algav1,dlp2,,,
21,pr1,noyau1,,archi14,dlp3,mlbda3,,
22,pr2,noyau2,,algav3,dlp3,il5,,
23,pr3,noyau4,,ares3,mlbda2,,,
24,pr3,noyau1,,ares3,dlp1,il4,,
25,pr2,noyau2,,archi14,dlp3,il2,,
26,pr3,noyau1,,ares3,dlp2,il4,,
27,noyau4,,,,,,,
28,pr4,noyau1,,ares1,dlp1,mlbda3,,
29,pr2,noyau4,,algav1,ares1,dlp3,,
30,pr2,,,algav1,,,,
31,pr4,noyau1,,archi11,ares3,il4,,
32,,,,algav2,il2,,,
33,pr2,noyau2,,archi14,dlp3,il2,,
34,pr3,noyau1,,archi11,il4,mlbda3,,
35,pr1,noyau4,,algav1,dlp3,mlbda3,,
