num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,,,,,
2,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
3,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
4,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
5,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
6,maths4m0621,mapsi2,aagb1,,,,,
7,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
8,maths4m0621,mapsi2,aagb1,complex2,il5,,,
9,maths4m0621,mapsi5,aagb1,complex2,il3,,,
10,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
11,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
12,maths4m0621,mapsi3,aagb1,,,,,
13,aagb1,,,il3,mogpl3,,,
14,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
15,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
16,maths4m0621,mapsi3,aagb1,lrc4,mogpl2,,,
17,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
18,maths4m0621,aagb1,,bimaX,mogpl2,,,
19,maths4m0621,mapsi3,aagb1,complex2,mogpl3,,,
20,maths4m0621,mapsi2,aagb1,bima1,,,,
21,maths4m0621,mapsi5,aagb1,complex2,il3,,,
22,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
23,maths4m0621,mapsi2,aagb1,bima1,,,,
24,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
25,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
