num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,algav2,,,il4,noyau2,pr4,,
2,dlp2,algav1,,complex2,mlbda2,mogpl1,,
3,dlp1,algav2,,lrc3,mlbda4,pr1,,
4,dlp3,algav3,,il5,lrc3,mlbda1,,
5,dlp2,algav2,,mogpl4,noyau1,pr2,,
6,,,,lrc3,mlbda4,,,
7,dlp1,algav1,,il4,mlbda3,pr3,,
8,dlp1,algav3,,il4,mlbda1,,,
9,dlp3,algav2,,il5,lrc2,mlbda1,,
10,dlp3,algav1,,lrc4,noyau4,pr1,,
11,dlp2,algav2,,mogpl4,noyau3,pr1,,
12,dlp2,algav3,,il4,mlbda4,mogpl1,,
13,dlp2,algav2,,lrc3,mlbda2,mogpl1,,
14,dlp2,algav2,,lrc3,mlbda1,mogpl1,,
15,dlp1,algav2,,il4,mlbda1,pr3,,
16,,,,il5,pr4,,,
17,dlp1,algav1,,il2,mlbda3,pr3,,
18,dlp2,algav1,,il4,mlbda3,pr3,,
19,dlp2,algav3,,mlbda2,noyau1,pr4,,
20,dlp1,algav1,,il2,mlbda3,pr3,,
21,dlp2,algav2,,mlbda2,noyau1,pr3,,
22,dlp2,algav1,,il1,lrc4,mogpl4,,
23,dlp3,algav1,,lrc4,mlbda2,noyau4,,
24,dlp1,algav1,,il2,lrc4,pr4,,
25,,,,noyau4,,,,
26,dlp1,algav2,,il4,noyau1,pr4,,
27,dlp2,algav2,,lrc3,mlbda4,pr1,,
28,dlp1,algav3,,il2,lrc3,,,
29,dlp2,algav1,,il2,mlbda3,pr4,,
30,dlp2,algav3,,il4,noyau2,pr4,,
31,dlp1,,,il4,pr4,,,
32,dlp2,algav3,,lrc3,mlbda2,mogpl1,,
33,dlp3,algav3,,lrc3,mlbda2,noyau4,,
34,dlp1,algav3,,il1,lrc3,pr3,,
35,dlp3,algav1,,il2,mlbda3,noyau4,,
36,dlp1,algav1,,il2,mlbda3,pr3,,
37,dlp2,algav1,,complex1,mlbda1,pr4,,
38,dlp2,algav2,,il1,lrc3,mogpl4,,
39,dlp1,algav1,,complex1,mlbda1,pr4,,
40,dlp2,algav3,,il2,lrc3,pr3,,
41,dlp1,algav3,,lrc3,mlbda2,pr4,,
42,dlp3,algav3,,lrc3,noyau4,pr1,,
43,algav3,,,archi12,il1,lrc2,,
44,dlp1,algav2,,lrc1,,,,
45,dlp2,algav3,,il1,mlbda4,mogpl1,,
46,dlp2,algav3,,lrc3,mlbda2,mogpl4,,
47,dlp2,algav2,,il2,lrc3,pr3,,
48,dlp3,,,il5,,,,
49,dlp2,,,complex2,il4,mogpl1,,
50,dlp2,algav3,,il4,mlbda4,mogpl1,,
51,,,,il1,mlbda4,,,
52,dlp1,algav2,,il2,lrc3,pr3,,
53,dlp3,algav2,,il5,lrc1,mlbda1,,
54,dlp1,algav3,,il2,lrc3,pr3,,
55,dlp3,algav2,,il1,lrc3,noyau4,,
