num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau1,,algav3,archi14,il1,,
2,pr3,noyau1,,archi14,il4,mlbda3,,
3,pr4,noyau1,,ares3,dlp2,mlbda2,,
4,noyau2,,,mlbda3,,,,
5,noyau1,,,dlp3,il5,,,
6,pr1,noyau2,,archi13,ares3,dlp3,,
7,pr4,noyau1,,algav2,ares2,il5,,
8,pr3,noyau2,,algav3,dlp2,mlbda2,,
9,pr3,noyau3,,algav2,archi14,ares1,,
10,,,,algav1,il2,,,
11,pr2,noyau4,,algav3,dlp3,il1,,
12,pr3,noyau4,,algav2,il4,mlbda1,,
13,pr1,noyau1,,archi14,ares3,dlp3,,
14,noyau1,,,archi14,mlbda3,,,
15,pr4,noyau1,,algav3,ares2,il5,,
16,pr4,noyau1,,dlp1,il1,mlbda3,,
17,pr3,noyau3,,archi12,ares3,il3,,
18,pr4,noyau4,,algav1,il1,mlbda3,,
19,pr2,noyau1,,archi14,dlp3,il2,,
20,pr3,,,archi12,ares3,mlbda2,,
21,pr1,,,dlp2,mlbda3,,,
22,pr3,noyau1,,archi11,aresX,il4,,
23,pr1,noyau4,,algav1,dlp3,mlbda1,,
24,pr3,noyau2,,algav3,il4,mlbda1,,
25,pr2,noyau4,,aresX,dlp3,il2,,
26,pr4,noyau1,,archi11,ares3,il4,,
27,pr4,noyau3,,algav1,ares3,il5,,
28,pr2,noyau2,,ares3,dlp3,il5,,
29,pr3,noyau1,,il5,mlbda3,,,
30,pr1,noyau2,,algav2,archi14,mlbda1,,
31,pr3,noyau1,,ares3,dlp1,mlbda2,,
32,pr3,noyau1,,archi14,ares3,mlbda2,,
33,pr1,noyau2,,algav3,archi14,dlp3,,
34,,,,ares1,,,,
35,noyau4,,,il3,,,,
