num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc3,,bimaX,il5,mogpl1,,
2,mlbda4,lrc1,,il1,mapsi4,mogpl2,,
3,mlbda1,lrc1,,il5,mapsi2,mogpl4,,
4,mlbda4,,,il4,mapsi1,mogpl1,,
5,mlbda3,lrc1,,il5,mapsi4,mogpl4,,
6,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
7,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
8,mlbda1,lrc2,,il5,model1,,,
9,mlbda1,lrc1,,il3,mapsi5,mogpl4,,
10,mlbda4,lrc2,,il1,mapsi4,mogpl2,,
11,mlbda2,lrc4,,bimaX,mapsi3,mogpl1,,
12,,,,il5,mogpl4,,,
13,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
14,mlbda3,lrc1,,il1,mapsi3,mogpl2,,
15,mlbda2,lrc2,,mapsi4,model1,mogpl3,,
16,lrc4,,,il1,mapsi5,mogpl4,,
17,mlbda2,lrc2,,mapsi2,model1,mogpl3,,
18,mlbda3,lrc1,,il1,mapsi2,mogpl2,,
19,,,,il3,mapsi1,,,
20,mlbda2,lrc3,,,,,,
21,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
22,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
23,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
24,mlbda4,lrc2,,il1,mapsi5,,,
25,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
26,mlbda3,lrc1,,il1,mapsi2,mogpl2,,
27,mlbda1,,,il4,mapsi5,model1,,
28,mlbda4,lrc3,,,,,,
29,mlbda4,lrc1,,il1,mapsi2,mogpl2,,
30,mlbda4,lrc1,,complex1,mapsi4,mogpl2,,
31,mlbda3,lrc2,,il1,mapsi3,mogpl3,,
32,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
33,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
34,mlbda3,lrc2,,il1,mapsi4,mogpl2,,
35,mlbda1,lrc1,,complex1,mapsi5,mogpl4,,
36,mlbda2,lrc1,,bima1,mapsi1,mogpl4,,
37,mlbda3,lrc2,,il3,mapsi1,mogpl3,,
38,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
39,mlbda4,lrc2,,il2,mapsi3,mogpl3,,
40,mlbda1,lrc3,,complex1,mogpl2,,,
