num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi13,,esa1,mobj1,signal1,,
2,vlsi12,archi13,,esa1,noyau1,signal1,,
3,vlsi12,archi13,,esa1,mobj1,pr4,,
4,vlsi12,archi11,,noyau2,pr2,signal2,,
5,vlsi12,archi13,,esa1,mobj1,signal1,,
6,vlsi11,archi13,,ares1,esa2,mobj2,,
7,vlsi12,archi11,,ares2,esa2,mobj2,,
8,vlsi12,archi13,,esa1,noyau1,signal1,,
9,vlsi11,archi13,,mobj2,,,,
10,vlsi12,archi14,,mobj1,noyau3,signal1,,
11,vlsi11,,,esa1,mobj1,noyau3,,
12,vlsi12,archi11,,mobj1,pr2,signal2,,
13,vlsi12,archi13,,esa1,noyau1,signal1,,
14,vlsi12,archi11,,ares2,esa2,signal2,,
15,vlsi11,archi13,,mobj2,,,,
16,vlsi12,archi11,,mobj1,pr2,signal2,,
17,vlsi12,,,mobj2,noyau3,signal1,,
18,vlsi12,archi12,,esa1,noyau3,signal1,,
19,vlsi12,archi11,,ares2,esa2,mobj2,,
20,,,,ares1,noyau4,signal2,,
21,vlsi11,archi13,,mobj2,,,,
22,vlsi12,archi14,,mobj1,pr2,signal1,,
23,vlsi12,archi12,,esa1,noyau3,signal1,,
24,archi11,,,esa1,noyau3,,,
25,vlsi11,archi14,,ares1,noyau1,signal2,,
26,vlsi12,archi13,,ares3,esa2,signal1,,
27,vlsi11,archi14,,noyau1,,,,
28,vlsi12,,,signal1,,,,
29,vlsi11,archi13,,ares1,esa2,mobj2,,
30,vlsi11,archi13,,ares1,esa2,mobj2,,
31,vlsi11,archi14,,mobj1,pr1,signal2,,
32,vlsi12,archi11,,ares2,esa2,signal2,,
33,,,,esa1,mobj1,,,
34,vlsi11,archi13,,esa2,pr1,signal2,,
35,,,,mobj1,signal1,,,
36,archi11,,,ares1,esa2,mobj2,,
37,vlsi12,archi11,,noyau1,,,,
38,vlsi12,archi13,,mobj2,noyau1,pr3,,
39,vlsi12,archi11,,esa2,noyau3,signal2,,
40,vlsi12,archi11,,ares2,esa2,signal2,,
41,vlsi12,archi11,,mobj1,pr2,signal2,,
42,vlsi11,archi12,,ares3,,,,
43,vlsi12,archi11,,ares2,esa2,mobj2,,
44,vlsi12,,,esa1,signal1,,,
45,vlsi11,archi12,,ares1,,,,
46,vlsi12,archi11,,esa1,mobj1,noyau3,,
47,vlsi11,,,ares1,mobj1,noyau3,,
48,vlsi12,archi14,,ares3,noyau1,signal1,,
49,vlsi12,archi13,,esa1,mobj1,signal1,,
50,vlsi12,archi14,,ares2,mobj2,signal1,,
