num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi4,bima1,,complex2,il4,mogpl1,,
2,mapsi1,bima1,,algav2,il4,mogpl4,,
3,mapsi1,bima1,,il4,model1,mogpl1,,
4,mapsi2,bima1,,complex1,model1,mogpl1,,
5,mapsi1,bima1,,algav2,il4,mogpl4,,
6,mapsi4,bima1,,il1,lrc4,mogpl4,,
7,mapsi4,bima1,,il4,model1,mogpl1,,
8,mapsi1,bima1,,algav2,il4,mogpl1,,
9,mapsi2,bima1,,complex2,il4,model1,,
10,mapsi2,bima1,,complex1,lrc1,model1,,
11,mapsi2,bima1,,il2,lrc2,mogpl4,,
12,mapsi1,bima1,,model1,mogpl1,,,
13,mapsi2,bima1,,complex2,il4,model1,,
14,mapsi2,bima1,,complex1,lrc2,mogpl4,,
15,mapsi2,bima1,,complex2,lrc2,model1,,
