num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares1,complex2,noyau2,pr2,
2,model1,,,archi11,ares1,noyau2,pr2,
3,model1,,,ares1,complex2,mapsi5,noyau3,
4,model1,,,ares1,complex2,noyau4,pr2,
5,model1,,,archi12,ares2,complex1,pr3,
6,model1,,,dlp1,mapsi1,pr2,,
7,model1,,,archi12,complex1,dlp3,mlbda1,
8,model1,,,ares1,complex2,mapsi5,noyau3,
9,model1,,,ares1,complex2,mapsi5,noyau3,
10,model1,,,ares2,complex1,dlp3,noyau4,
11,model1,,,aresX,mapsi5,noyau3,pr1,
12,model1,,,ares2,dlp3,mapsi5,pr1,
13,model1,,,ares2,complex2,,,
14,model1,,,ares2,complex2,noyau4,pr1,
15,model1,,,archi11,mapsi5,noyau3,pr3,
16,model1,,,complex2,mapsi3,noyau4,pr2,
17,model1,,,aresX,complex1,noyau4,pr3,
18,model1,,,archi11,ares1,complex2,noyau3,
19,model1,,,complex1,dlp3,mapsi5,pr2,
20,,,,archi12,ares1,complex2,,
21,model1,,,archi11,complex1,mapsi5,pr3,
22,,,,ares3,dlp1,noyau2,pr1,
23,model1,,,ares1,complex2,dlp1,noyau1,
24,model1,,,ares2,complex1,noyau4,pr3,
25,model1,,,ares2,complex1,mapsi4,pr3,
