num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
2,maths4m0621,mapsi3,,complex2,il5,,,
3,mapsi3,aagb1,,complex2,lrc1,,,
4,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
5,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
6,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
7,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
8,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
9,maths4m0621,mapsi2,aagb1,il5,,,,
10,maths4m0621,mapsi2,aagb1,,,,,
11,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
12,maths4m0621,mapsi5,aagb1,,,,,
13,maths4m0621,mapsi2,aagb1,il5,mogpl4,,,
14,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
15,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
16,maths4m0621,mapsi2,aagb1,il5,mogpl4,,,
17,maths4m0621,,,il3,lrc3,,,
18,maths4m0621,mapsi5,aagb1,,,,,
19,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
20,maths4m0621,mapsi4,aagb1,,,,,
21,maths4m0621,mapsi5,aagb1,complex2,il3,,,
22,aagb1,,,il3,,,,
23,maths4m0621,mapsi3,aagb1,bimaX,mogpl2,,,
24,maths4m0621,mapsi5,aagb1,bimaX,lrc4,,,
25,maths4m0621,mapsi5,,lrc4,,,,
