num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr1,noyau1,,algav2,dlp1,mlbda4,,
2,pr2,noyau1,,algav3,dlp1,il2,,
3,pr1,noyau1,,ares3,dlp2,mlbda4,,
4,,,,il1,,,,
5,pr3,noyau2,,archi14,il1,mlbda3,,
6,pr1,noyau4,,dlp3,mlbda3,,,
7,pr3,noyau2,,ares1,dlp1,mlbda3,,
8,noyau4,,,algav2,il2,mlbda4,,
9,pr3,noyau2,,ares3,dlp1,il4,,
10,pr4,noyau1,,ares1,dlp2,mlbda3,,
11,pr1,noyau1,,archi14,ares2,dlp3,,
12,pr1,noyau1,,archi14,dlp3,mlbda3,,
13,pr4,noyau4,,algav1,il4,mlbda3,,
14,pr4,noyau1,,algav2,dlp2,il4,,
15,pr3,noyau1,,ares3,dlp2,il4,,
16,pr4,noyau2,,algav3,ares2,il5,,
17,pr3,noyau1,,aresX,il5,mlbda3,,
18,pr3,noyau3,,algav2,archi12,il2,,
19,pr3,noyau1,,algav3,dlp2,il4,,
20,,,,algav3,dlp1,il1,,
21,pr4,noyau1,,algav2,il5,mlbda1,,
22,pr1,noyau4,,dlp3,mlbda1,,,
23,pr3,noyau2,,algav3,il5,,,
24,pr3,noyau1,,dlp1,il2,mlbda3,,
25,pr2,noyau2,,ares3,dlp3,il5,,
26,pr4,noyau1,,dlp2,il4,mlbda3,,
27,noyau1,,,aresX,dlp1,,,
28,pr1,noyau3,,,,,,
29,,,,algav1,archi13,ares1,,
30,pr4,noyau4,,algav1,ares1,mlbda3,,
31,pr3,,,il5,mlbda3,,,
32,pr4,noyau2,,aresX,il5,mlbda3,,
33,pr4,noyau1,,ares3,dlp2,il4,,
34,pr1,noyau1,,algav2,aresX,dlp3,,
35,pr3,noyau3,,algav1,ares3,il5,,
