num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il4,model1,mogpl1,,
2,mapsi2,bima1,,complex1,lrc2,model1,,
3,bima1,,,lrc4,mogpl4,,,
4,mapsi2,bima1,,algavX,complex1,model1,,
5,mapsi4,bima1,,,,,,
6,mapsi2,bima1,,complex1,lrc1,mogpl4,,
7,mapsi1,bima1,,il4,model1,mogpl1,,
8,mapsi2,bima1,,complexX,il2,lrc1,,
9,mapsi4,bima1,,complex2,il4,mogpl1,,
10,mapsi1,bima1,,il3,lrc1,model1,,
11,,,,il2,lrc3,model1,,
12,mapsi2,bima1,,complex1,model1,mogpl1,,
13,mapsi4,bima1,,complex2,il4,mogpl1,,
14,mapsi4,bima1,,complex2,il4,model1,,
15,mapsi1,bima1,,il4,model1,mogpl1,,
