num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr3,noyau2,,ares2,il3,mlbdaX,,
2,,,,mlbda2,,,,
3,pr3,noyau3,,ares3,il3,mlbdaX,,
4,pr3,noyau2,,dlp1,il4,mlbda3,,
5,pr2,noyau1,,algav3,dlp3,il1,,
6,pr1,noyau1,,archi14,dlp3,mlbda3,,
7,pr3,noyau1,,ares3,dlp2,il4,,
8,pr3,noyau2,,algav3,archi13,il2,,
9,pr3,noyau1,,algav2,il4,mlbda1,,
10,pr2,noyau1,,il2,,,,
11,pr4,noyau1,,ares1,dlp1,mlbda3,,
12,pr3,noyau4,,ares2,il3,mlbdaX,,
13,pr4,noyau1,,ares1,dlp1,mlbda3,,
14,pr2,noyau1,,algav2,ares1,dlp1,,
15,pr4,noyau1,,ares3,dlp2,il4,,
16,pr3,noyau1,,algav2,il4,mlbda1,,
17,,,,archi11,ares1,mlbda3,,
18,pr3,noyau2,,dlp1,il2,mlbda3,,
19,pr3,noyau1,,archi14,ares2,il3,,
20,pr3,noyau2,,algav2,archi13,ares1,,
21,pr1,noyau4,,algav1,dlp3,mlbda3,,
22,pr3,noyau1,,algav2,archi13,ares1,,
23,pr3,,,algav2,,,,
24,pr3,noyau2,,algav2,ares2,il5,,
25,pr3,noyau2,,archi14,ares3,il4,,
26,pr2,noyau1,,ares3,il5,mlbdaX,,
27,pr1,noyau1,,algav2,archi14,mlbda1,,
28,pr1,noyau1,,algav3,dlp2,mlbda1,,
29,pr2,noyau2,,algav3,dlp3,il5,,
30,pr3,noyau4,,algav1,ares1,mlbda3,,
31,pr3,noyau2,,archi14,ares2,il3,,
32,pr3,noyau2,,archi11,,,,
33,pr2,noyau4,,algav2,dlp3,il1,,
34,pr1,noyau1,,archi14,dlp3,mlbda3,,
35,pr3,noyau2,,ares3,dlp1,il4,,
