num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,ares2,complex1,noyau1,
2,model1,,,archi11,aresX,mapsi5,mlbda2,
3,model1,,,ares2,complex2,noyau1,pr1,
4,model1,,,archi11,complex1,mapsi5,noyau3,
5,model1,,,ares2,complex1,dlp3,noyau4,
6,model1,,,ares2,complex1,mapsi3,noyau4,
7,model1,,,complex1,mapsi1,noyau4,pr3,
8,model1,,,archi12,complex1,dlp3,noyau3,
9,model1,,,archi11,complex2,noyau2,pr1,
10,model1,,,complex2,mapsi4,noyau4,pr1,
11,model1,,,ares2,complex1,dlp3,mapsi5,
12,model1,,,ares2,complex2,dlp1,pr1,
13,model1,,,ares2,complex1,dlp1,noyau2,
14,model1,,,archi11,ares2,complex1,noyau2,
15,model1,,,complex2,mapsi3,noyau4,pr1,
16,model1,,,archi11,complex1,mlbda1,pr3,
17,model1,,,complex1,mapsi4,noyau4,pr2,
18,model1,,,ares1,mapsi3,noyau4,pr2,
19,model1,,,complex2,mapsi3,noyau4,pr1,
20,model1,,,archi11,mapsi5,pr1,,
21,model1,,,complex1,mapsi2,noyau4,pr3,
22,model1,,,archi11,ares2,noyau1,pr1,
23,model1,,,archi11,ares2,complex2,pr1,
24,model1,,,dlp3,mapsi1,noyau3,pr1,
25,model1,,,ares2,complex2,noyau2,pr1,
