num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc3,,il5,model1,mogpl1,,
2,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
3,mlbda1,lrc1,,il5,mapsi4,model1,,
4,lrc3,,,complex2,il5,mogpl1,,
5,mlbda4,lrc4,,il2,mapsi2,mogpl1,,
6,mlbda2,lrc3,,,,,,
7,mlbda2,lrc2,,mapsi1,model1,mogpl2,,
8,mlbda1,lrc1,,il5,mapsi2,model1,,
9,mlbda1,lrc1,,il5,mapsi3,mogpl4,,
10,mlbda1,lrc2,,complex1,mapsi2,mogpl4,,
11,mlbda1,lrc1,,il5,mapsi3,model1,,
12,mlbda4,lrc2,,bima1,il2,mapsi2,,
13,mlbda4,lrc2,,complex1,mapsi1,mogpl3,,
14,mlbda4,lrc1,,complex1,mapsi1,mogpl2,,
15,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
16,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
17,mlbda2,lrc3,,complex2,model1,mogpl3,,
18,mlbda2,lrc1,,complex2,mapsi3,model1,,
19,mlbda2,,,complex2,mapsi2,mogpl1,,
20,mlbda1,lrc2,,il5,mapsi4,model1,,
21,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
22,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
23,mlbda4,lrc2,,bima1,il3,mapsi1,,
24,mlbda2,,,mapsi5,,,,
25,mlbda3,lrc2,,il5,mapsi1,mogpl4,,
26,mlbda3,lrc1,,il1,mapsi3,mogpl4,,
27,mlbda1,lrc2,,il5,mapsi2,model1,,
28,lrc4,,,bima1,il2,mogpl1,,
29,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
30,mlbda1,lrc3,,il5,model1,mogpl1,,
31,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
32,mlbda1,lrc2,,il3,mapsi5,model1,,
33,,,,il2,mogpl3,,,
34,,,,mapsi5,model1,,,
35,mlbda2,lrc2,,bima1,complex2,mapsi2,,
36,mlbda4,lrc3,,,,,,
37,mlbda4,lrc1,,il1,mapsi4,mogpl3,,
38,mlbda3,lrc1,,il1,mapsi3,mogpl3,,
39,mlbda3,lrc2,,il3,mapsi1,mogpl3,,
40,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
