num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,ares2,mapsi5,pr1,
2,model1,,,ares1,complex2,dlp2,pr2,
3,model1,,,archi11,ares1,mapsi5,noyau3,
4,model1,,,complex1,dlp2,noyau2,pr2,
5,model1,,,archi12,complex2,noyau3,pr1,
6,model1,,,ares2,complex1,mapsi2,pr3,
7,model1,,,archi11,ares1,complex2,noyau1,
8,model1,,,ares2,complex2,noyau4,pr1,
9,model1,,,archi11,ares2,complex1,mapsi5,
10,model1,,,ares1,dlp1,noyau2,pr3,
11,model1,,,ares2,complex1,dlp1,pr3,
12,model1,,,ares2,complex2,noyau4,pr1,
13,model1,,,ares2,complex1,mapsi4,pr3,
14,model1,,,complex1,mapsi5,noyau3,pr3,
15,model1,,,ares2,complex1,mapsi4,pr3,
16,model1,,,archi12,ares1,dlp3,noyau3,
17,model1,,,archi12,complex2,noyau3,pr1,
18,model1,,,archi13,ares1,dlp3,mapsi5,
19,model1,,,archi11,ares2,complex1,mapsi5,
20,model1,,,archi12,complex1,dlp3,pr2,
21,model1,,,dlp3,mapsi1,noyau4,pr2,
22,model1,,,complex1,mlbda1,noyau4,pr3,
23,model1,,,archi11,ares1,mapsi5,noyau3,
24,model1,,,archi11,ares2,mapsi5,pr3,
25,model1,,,ares2,complex2,dlp1,,
