num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il3,lrc4,mogpl1,,
2,mapsi1,bima1,,il3,lrc4,mogpl1,,
3,mapsi1,bima1,,algav2,il4,mogpl1,,
4,mapsi1,bima1,,algav3,lrc1,mogpl4,,
5,mapsi1,bima1,,model1,,,,
6,mapsi2,bima1,,complex1,lrc1,mogpl4,,
7,mapsi4,bima1,,complex2,il4,mogpl1,,
8,mapsi4,bima1,,complex2,il4,mogpl1,,
9,mapsi1,bima1,,il3,lrc4,mogpl1,,
10,mapsi1,bima1,,algav3,il4,mogpl4,,
11,mapsi2,bima1,,complex1,model1,mogpl1,,
12,mapsi2,bima1,,complex2,il4,mogpl1,,
13,mapsi1,bima1,,il3,lrc4,mogpl4,,
14,mapsi2,bima1,,il1,lrc2,mogpl4,,
15,mapsi1,bima1,,il3,lrc1,model1,,
