num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,mapsi5,noyau3,pr1,
2,model1,,,archi11,ares1,complex2,noyau1,
3,model1,,,ares2,complex1,mapsi5,pr3,
4,model1,,,archi11,complex1,mapsi5,pr3,
5,model1,,,complex1,dlp1,noyau1,pr2,
6,model1,,,archi11,complex1,pr2,,
7,model1,,,archi11,ares1,complex2,mapsi5,
8,model1,,,archi11,mapsi5,pr1,,
9,model1,,,ares2,complex2,noyau4,pr1,
10,model1,,,archi11,complex1,mapsi5,noyau3,
11,model1,,,archi11,ares2,complex1,noyau1,
12,model1,,,ares2,complex1,mapsi5,pr3,
13,model1,,,archi11,ares1,complex2,noyau3,
14,model1,,,complex1,mapsi1,noyau4,pr3,
15,model1,,,ares2,complex2,noyau4,pr1,
16,model1,,,ares2,complex2,noyau4,pr1,
17,model1,,,archi11,mapsi5,noyau3,pr1,
18,model1,,,archi11,ares2,complex1,mapsi5,
19,model1,,,archi13,ares1,dlp3,noyau1,
20,model1,,,ares2,complex1,dlp1,pr3,
21,model1,,,archi11,ares1,noyau2,pr2,
22,model1,,,ares2,complex1,noyau4,pr3,
23,model1,,,ares2,complex2,noyau2,pr1,
24,model1,,,archi13,dlp3,mapsi1,pr1,
25,model1,,,archi11,ares1,noyau1,pr2,
