num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr1,noyau1,,archi14,ares2,dlp3,,
2,pr3,noyau2,,archi14,ares3,il4,,
3,,,,archi14,ares3,il4,,
4,pr3,noyau2,,archi14,mlbda3,,,
5,pr1,noyau1,,algav2,archi14,mlbda1,,
6,pr4,noyau4,,algav1,ares1,mlbda3,,
7,pr3,noyau2,,ares1,dlp2,mlbda3,,
8,pr3,noyau4,,algav1,ares3,il4,,
9,pr1,noyau3,,,,,,
10,pr1,noyau4,,algav1,dlp3,mlbda1,,
11,pr3,,,ares1,mlbda3,,,
12,pr3,noyau2,,archi14,il1,mlbda3,,
13,pr3,noyau1,,dlp1,il1,mlbda3,,
14,pr1,noyau2,,archi14,ares3,dlp3,,
15,pr3,noyau2,,archi14,ares1,mlbda3,,
16,pr3,noyau2,,archi14,ares3,il4,,
17,pr3,noyau4,,aresX,il3,mlbda3,,
18,noyau1,,,,,,,
19,pr3,,,aresX,il2,mlbda3,,
20,pr3,noyau2,,dlp1,il1,mlbda3,,
21,pr3,noyau2,,dlp2,il1,mlbda3,,
22,pr2,noyau2,,archi14,dlp3,il1,,
23,pr2,noyau2,,archi14,dlp3,il1,,
24,pr3,noyau4,,aresX,il3,mlbda1,,
25,pr4,noyau1,,dlp2,mlbda3,,,
26,pr3,noyau1,,aresX,il3,mlbda3,,
27,pr1,noyau2,,archi14,ares3,dlp3,,
28,pr4,noyau3,,algav3,ares1,dlp1,,
29,pr1,noyau2,,archi14,dlp3,mlbda3,,
30,pr2,noyau1,,archi14,dlp3,il2,,
31,pr4,noyau2,,ares3,dlp1,il4,,
32,pr3,noyau2,,archi14,ares1,mlbda3,,
33,pr4,noyau4,,algav1,ares3,il4,,
34,pr1,noyau1,,archi14,dlp3,mlbda3,,
35,pr3,noyau1,,dlp1,il1,mlbda3,,
