num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
2,maths4m0621,mapsi2,aagb1,bima1,mlbdaX,,,
3,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
4,maths4m0621,mapsi1,,,,,,
5,mapsi2,aagb1,,bima1,mogpl1,,,
6,aagb1,,,bima1,mogpl4,,,
7,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
8,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
9,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
10,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
11,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
12,maths4m0621,mapsi2,aagb1,bimaX,il5,,,
13,maths4m0621,mapsi5,,lrc4,mlbda4,,,
14,maths4m0621,mapsi2,aagb1,complex2,mogpl2,,,
15,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
16,maths4m0621,mapsi5,aagb1,complex2,il3,,,
17,maths4m0621,mapsi5,aagb1,,,,,
18,,,,il5,lrc3,,,
19,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
20,maths4m0621,mapsi2,aagb1,mlbdaX,mogpl2,,,
21,maths4m0621,mapsi3,aagb1,lrc4,mogpl2,,,
22,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
23,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
24,maths4m0621,mapsi3,aagb1,,,,,
25,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
