num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc3,,,,,,
2,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
3,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
4,mlbda3,lrc1,,il2,mapsi3,mogpl2,,
5,mlbda3,lrc1,,complexX,il3,mogpl3,,
6,lrc2,,,mapsi3,,,,
7,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
8,mlbda1,lrc3,,il3,model1,mogpl1,,
9,mlbda1,lrc3,,il5,model1,mogpl1,,
10,mlbda4,lrc2,,bima1,il3,mapsi1,,
11,mlbda4,lrc3,,bimaX,il2,mogpl1,,
12,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
13,mlbda1,lrc3,,il5,model1,mogpl1,,
14,mlbda3,lrc1,,il1,mapsi5,mogpl4,,
15,mlbda1,lrc1,,model1,,,,
16,mlbda1,lrc1,,il5,mapsi2,model1,,
17,mlbda4,lrc1,,il5,mapsi1,,,
18,mlbda1,lrc1,,il5,mapsi3,model1,,
19,mlbda3,lrc1,,il5,mapsi2,mogpl4,,
20,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
21,mlbda3,lrc3,,il5,mogpl1,,,
22,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
23,mlbda3,lrc1,,il2,mapsi2,mogpl3,,
24,mlbda4,lrc2,,,,,,
25,mlbda4,lrc1,,il3,mapsi1,,,
26,mlbda1,lrc1,,il5,mapsi3,model1,,
27,mlbda4,lrc2,,bima1,complex1,mapsi1,,
28,mlbda4,lrc1,,il1,mapsi4,mogpl3,,
29,mlbda3,,,il4,mapsi1,mogpl3,,
30,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
31,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
32,mlbda4,lrc1,,complex1,mapsi1,mogpl3,,
33,mlbda2,lrc4,,bima1,mapsi1,mogpl1,,
34,mlbda3,lrc1,,il5,mapsi1,mogpl4,,
35,mlbda1,lrc1,,il3,mapsi5,model1,,
36,mlbda2,lrc1,,mapsi1,mogpl3,,,
37,mlbda2,lrc3,,mogpl3,,,,
38,mlbda1,lrc3,,il5,model1,mogpl1,,
39,,,,mapsi2,mogpl3,,,
40,mlbda1,lrc1,,il3,mapsi5,model1,,
