num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi3,aagb1,bimaX,il5,,,
2,maths4m0621,mapsi3,aagb1,mlbdaX,mogpl3,,,
3,maths4m0621,mapsi5,aagb1,bimaX,il3,,,
4,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
5,,,,bima1,mogpl1,,,
6,maths4m0621,mapsi5,aagb1,lrc4,mlbdaX,,,
7,maths4m0621,,,bimaX,lrc4,,,
8,maths4m0621,mapsi1,,lrc4,mogpl2,,,
9,maths4m0621,mapsi2,aagb1,bimaX,complex2,,,
10,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
11,mapsi5,aagb1,,lrc1,mlbdaX,,,
12,maths4m0621,mapsi5,aagb1,complex2,il3,,,
13,maths4m0621,mapsi4,aagb1,bimaX,il5,,,
14,maths4m0621,mapsi4,aagb1,bimaX,il5,,,
15,mapsi3,,,il5,,,,
16,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
17,maths4m0621,mapsi4,aagb1,bimaX,lrc4,,,
18,maths4m0621,mapsi2,aagb1,bimaX,il5,,,
19,mapsi2,,,il1,,,,
20,maths4m0621,mapsi4,aagb1,complex2,mogpl3,,,
21,aagb1,,,il5,lrc1,,,
22,mapsi4,aagb1,,bima1,,,,
23,maths4m0621,mapsi3,aagb1,lrc4,mogpl3,,,
24,aagb1,,,bimaX,lrc2,,,
25,maths4m0621,mapsi3,aagb1,complex2,mogpl3,,,
