num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi2,bima1,,complex2,il4,mogpl1,,
2,mapsi1,bima1,,lrc1,mogpl4,,,
3,mapsi2,bima1,,il4,model1,mogpl1,,
4,mapsi1,bima1,,algav2,il4,mogpl1,,
5,mapsi4,bima1,,complex2,il4,model1,,
6,mapsi4,bima1,,il2,lrc2,model1,,
7,mapsi1,bima1,,lrc4,modelX,mogpl4,,
8,mapsi2,bima1,,il2,lrc1,model1,,
9,mapsi2,bima1,,complex1,lrc1,mogpl4,,
10,mapsi4,bima1,,complex1,model1,mogpl1,,
11,mapsi1,bima1,,complex1,lrc2,mogpl4,,
12,mapsi4,bima1,,il2,lrc2,mogpl4,,
13,mapsi1,bima1,,lrc4,modelX,mogpl1,,
14,mapsi4,bima1,,complex2,il4,mogpl1,,
15,mapsi1,bima1,,lrc1,modelX,mogpl4,,
