num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi12,,ares1,,,,
2,vlsi11,archi13,,ares1,esa2,signal2,,
3,archi13,,,mobj1,signal1,,,
4,archi11,,,signal2,,,,
5,vlsi11,archi14,,mobj2,noyau3,pr1,,
6,archi11,,,ares3,esa2,pr4,,
7,vlsi12,archi13,,esa2,mobj2,signal1,,
8,vlsi12,archi13,,esa1,mobj1,signal1,,
9,vlsi12,archi13,,esa1,mobj1,signal1,,
10,vlsi11,archi14,,ares2,mobj1,signal2,,
11,vlsi11,archi14,,mobj1,noyau3,signal2,,
12,vlsi12,archi14,,mobj2,noyau2,signal1,,
13,vlsi11,archi12,,,,,,
14,vlsi11,archi12,,mobj2,pr2,,,
15,vlsi12,archi13,,esa1,mobj1,signal1,,
16,vlsi12,archi12,,esa1,noyau3,signal1,,
17,vlsi12,archi13,,esa1,mobj1,signal1,,
18,vlsi12,archi14,,mobj2,noyau1,signal1,,
19,vlsi11,archi12,,noyau3,pr1,,,
20,vlsi12,archi13,,esa1,mobj1,signal1,,
21,,,,esa2,noyau4,pr2,,
22,,,,ares1,noyau3,signal1,,
23,vlsi12,archi11,,esa1,mobj1,noyau3,,
24,vlsi11,archi14,,ares2,mobj1,signal2,,
25,archi11,,,ares1,mobj2,noyau3,,
26,vlsi12,archi14,,ares2,mobj2,signal1,,
27,vlsi12,archi11,,ares3,esa2,noyau3,,
28,vlsi11,,,mobj2,,,,
29,archi11,,,mobj2,pr3,,,
30,vlsi12,archi12,,esa1,noyau3,signal1,,
31,vlsi11,archi13,,ares1,noyau1,pr4,,
32,vlsi12,archi13,,esa1,mobj1,signal1,,
33,vlsi11,archi13,,noyau1,pr1,signal2,,
34,vlsi12,archi13,,esa2,mobj2,signal1,,
35,vlsi11,archi12,,signal2,,,,
36,vlsi11,archi13,,noyau1,pr1,signal2,,
37,vlsi11,archi12,,ares1,pr2,signal2,,
38,,,,mobj2,pr2,signal1,,
39,,,,ares2,esa2,mobj2,,
40,vlsi12,archi14,,mobj2,noyau3,signal1,,
41,vlsi11,archi13,,esa2,pr1,signal2,,
42,archi13,,,ares1,noyau2,,,
43,vlsi11,archi13,,esa2,pr1,signal2,,
44,vlsi12,archi11,,mobj1,noyau3,pr4,,
45,vlsi12,archi13,,esa1,mobj1,signal1,,
46,vlsi11,archi12,,pr2,signal2,,,
47,vlsi12,archi12,,esa1,pr2,signal1,,
48,vlsi11,archi13,,ares1,esa2,pr4,,
49,vlsi11,archi14,,mobj1,noyau3,signal2,,
50,vlsi12,archi11,,esa2,mobj2,pr3,,
