num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,il5,mogpl4,,,
2,maths4m0621,,,complex2,il5,,,
3,maths4m0621,mapsi4,aagb1,bima1,mogpl4,,,
4,maths4m0621,mapsi4,aagb1,bimaX,il5,,,
5,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
6,maths4m0621,mapsi3,aagb1,il5,mogpl4,,,
7,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
8,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
9,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
10,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
11,mapsi4,aagb1,,il4,,,,
12,aagb1,,,bimaX,mlbdaX,,,
13,maths4m0621,mapsi4,,mogpl2,,,,
14,aagb1,,,il5,lrc2,,,
15,maths4m0621,mapsi5,aagb1,il3,mlbdaX,,,
16,maths4m0621,mapsi5,aagb1,lrc4,mlbdaX,,,
17,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
18,maths4m0621,mapsi5,aagb1,,,,,
19,,,,bima1,mlbda3,,,
20,maths4m0621,mapsi5,aagb1,,,,,
21,mapsi4,aagb1,,il5,,,,
22,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
23,maths4m0621,mapsi2,aagb1,bima1,mogpl4,,,
24,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
25,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
