num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc2,,bima1,il3,model1,,
2,mlbda2,lrc1,,bimaX,mapsi2,mogpl3,,
3,mlbda1,lrc1,,il3,mapsi5,model1,,
4,mlbda1,lrc3,,,,,,
5,mlbda4,lrc4,,il2,mapsi4,mogpl3,,
6,mlbda2,,,complex2,mapsi5,,,
7,mlbda4,lrc1,,,,,,
8,mlbda4,lrc1,,il5,mapsi2,,,
9,mlbda1,lrc1,,il5,mapsi3,model1,,
10,lrc3,,,mogpl2,,,,
11,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
12,mlbda3,lrc3,,,,,,
13,mlbda2,lrc2,,mapsi1,model1,mogpl3,,
14,mlbda4,lrc1,,il1,mapsi2,mogpl2,,
15,mlbda3,lrc3,,,,,,
16,mlbda4,lrc1,,il2,mapsi2,mogpl2,,
17,mlbda3,lrc1,,complexX,il3,mapsi5,,
18,mlbda1,lrc1,,complex1,mapsi4,mogpl3,,
19,mlbda1,lrc4,,bimaX,complexX,il3,,
20,mlbda4,lrc4,,il2,mapsi3,mogpl3,,
21,lrc3,,,mogpl2,,,,
22,mlbda3,lrc1,,il2,mapsi3,mogpl2,,
23,mlbda4,lrc2,,il2,mapsi2,mogpl2,,
24,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
25,mlbda1,lrc1,,bima1,il3,mogpl4,,
26,mlbda1,lrc2,,complex1,mapsi2,mogpl3,,
27,mlbda4,lrc1,,complex1,mapsi1,mogpl2,,
28,mlbda4,lrc4,,il3,mapsi1,mogpl2,,
29,mlbda1,lrc1,,il5,mapsi3,model1,,
30,mlbda1,lrc3,,il3,model1,mogpl1,,
31,mlbda2,lrc2,,mapsi1,model1,mogpl3,,
32,mlbda3,,,il2,mapsi2,mogpl2,,
33,mlbda2,lrc2,,complex2,mapsi3,model1,,
34,mlbda2,lrc4,,bimaX,mapsi1,mogpl1,,
35,mlbda3,lrc2,,bima1,il2,mogpl4,,
36,mlbda2,lrc1,,mapsi4,model1,mogpl2,,
37,mlbda4,lrc2,,il2,mapsi4,mogpl3,,
38,mlbda3,lrc1,,il2,mapsi2,mogpl3,,
39,mlbda1,lrc1,,il5,mapsi4,mogpl4,,
40,mlbda4,lrc4,,il5,mapsi4,mogpl1,,
