num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,lrc1,model1,mogplX,,
2,mapsi5,,,il3,lrc2,model1,,
3,mapsi1,bima1,,algav3,lrc1,mogpl4,,
4,mapsi1,bima1,,il4,model1,mogpl1,,
5,mapsi1,bima1,,algav3,complexX,il4,,
6,mapsi2,bima1,,complex1,model1,mogpl1,,
7,mapsi1,bima1,,lrc1,model1,mogplX,,
8,mapsi1,bima1,,algavX,complex1,model1,,
9,mapsi4,bima1,,lrc4,modelX,mogpl1,,
10,mapsi1,bima1,,complex1,model1,mogpl1,,
11,mapsi2,bima1,,complex2,lrc1,model1,,
12,mapsi1,bima1,,algavX,complex1,mogpl1,,
13,bima1,,,complex2,,,,
14,mapsi1,bima1,,complex1,lrc2,model1,,
15,mapsi1,bima1,,il4,model1,mogpl1,,
