num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi12,complex1,dlp3,pr2,
2,model1,,,complex1,mapsi4,,,
3,model1,,,mapsi5,noyau3,pr1,,
4,model1,,,ares1,mapsi5,noyau3,pr3,
5,model1,,,archi11,mapsi5,noyau3,pr1,
6,model1,,,archi12,complex1,dlp3,pr2,
7,model1,,,archi13,ares1,noyau1,pr3,
8,model1,,,ares1,dlp1,noyau2,pr3,
9,model1,,,ares2,complex1,mapsi3,noyau4,
10,model1,,,complex1,noyau4,pr2,,
11,model1,,,ares2,dlp1,noyau1,pr1,
12,,,,ares1,complex2,dlp1,noyau1,
13,model1,,,complex2,mapsi2,mlbda2,noyau4,
14,model1,,,archi11,complex2,noyau3,pr1,
15,model1,,,complex2,mapsi2,noyau4,pr1,
16,model1,,,complex1,dlp2,noyau1,pr2,
17,model1,,,ares1,mapsi3,noyau4,,
18,model1,,,archi12,ares2,complex1,dlp3,
19,model1,,,archi13,ares1,complex2,noyau1,
20,,,,archi11,complex1,mapsi5,pr2,
21,model1,,,ares2,complex2,,,
22,model1,,,ares1,complex2,noyau4,pr2,
23,model1,,,ares2,dlp2,noyau1,pr1,
24,model1,,,complex2,dlp1,noyau2,pr1,
25,model1,,,ares2,complex1,dlp2,noyau2,
