num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc3,,bimaX,il5,mogpl1,,
2,mlbda1,lrc3,,bimaX,il5,mogpl1,,
3,mlbda2,lrc2,,bima1,mapsi1,mogpl4,,
4,mlbda4,lrc1,,bimaX,il3,mapsi1,,
5,mlbda4,lrc4,,il1,mapsi3,mogpl1,,
6,mlbda3,lrc1,,il5,mapsi1,,,
7,mlbda1,lrc4,,il3,mapsi5,mogpl1,,
8,mlbda2,lrc4,,,,,,
9,mlbda2,lrc2,,bima1,complex2,mapsi2,,
10,mlbda2,lrc1,,mapsi3,model1,mogpl2,,
11,mlbda4,lrc4,,il3,mapsi5,mogpl1,,
12,mlbda2,lrc1,,mapsi3,model1,mogpl2,,
13,,,,mapsi2,mogpl1,,,
14,mlbda1,lrc3,,il5,model1,mogpl1,,
15,mlbda1,lrc1,,il5,mapsi4,model1,,
16,mlbda3,lrc2,,il1,mapsi2,mogpl3,,
17,mlbda4,lrc1,,il1,mapsi5,,,
18,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
19,lrc2,,,mapsi5,,,,
20,mlbda4,lrc1,,bimaX,il1,mapsi5,,
21,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
22,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
23,mlbda1,lrc3,,il5,model1,mogpl1,,
24,mlbda4,lrc1,,il1,mapsi3,mogpl2,,
25,mlbda3,lrc3,,bimaX,il3,mogpl3,,
26,mlbda1,lrc1,,complex1,mapsi3,mogpl4,,
27,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
28,mlbda4,lrc2,,il1,mapsi2,mogpl3,,
29,mlbda1,lrc1,,complex1,mapsi5,mogpl4,,
30,mlbda1,lrc3,,complex1,model1,mogpl3,,
31,,,,il5,mapsi1,mogpl1,,
32,mlbda4,lrc4,,il1,mapsi2,mogpl3,,
33,mlbda4,lrc4,,il1,mapsi2,mogpl3,,
34,mlbda4,lrc1,,il1,mapsi4,mogpl3,,
35,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
36,mlbda4,lrc1,,complex1,mapsi2,mogpl3,,
37,mlbda2,lrc1,,mapsi1,model1,mogpl2,,
38,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
39,mlbda4,lrc2,,il1,mapsi3,mogpl3,,
40,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
