num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi2,bima1,,il2,model1,mogpl1,,
2,mapsi2,bima1,,complex2,model1,mogpl1,,
3,mapsi2,bima1,,complex1,lrc1,mogpl4,,
4,mapsi2,bima1,,complex2,il4,,,
5,mapsi2,bima1,,complex2,il4,mogpl1,,
6,mapsi4,bima1,,complex2,il4,mogpl1,,
7,mapsi1,bima1,,complex1,model1,mogpl1,,
8,mapsi1,bima1,,complex1,lrc2,model1,,
9,mapsi4,bima1,,il2,lrc4,mogpl1,,
10,mapsi1,,,il5,lrc4,mogpl1,,
11,mapsi1,bima1,,il3,model1,mogpl1,,
12,mapsi4,bima1,,il4,model1,mogpl1,,
13,mapsi2,bima1,,il2,model1,mogpl1,,
14,mapsi2,bima1,,complex2,il4,mogpl1,,
15,mapsi4,bima1,,il1,model1,mogpl1,,
