num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,dlp2,algav3,,il2,lrc1,mogpl4,,
2,dlp1,algav2,,lrc3,mlbda4,pr1,,
3,dlp2,algav2,,il1,lrc3,pr4,,
4,dlp3,algav3,,lrc3,mlbda2,noyau4,,
5,dlp2,algav2,,lrc3,mlbda2,pr3,,
6,dlp1,algav1,,il4,mlbda1,pr4,,
7,dlp2,algav1,,il1,lrc4,pr4,,
8,dlp1,algav1,,il1,lrc4,mogpl1,,
9,dlp1,algav1,,il1,mlbda3,pr3,,
10,dlp1,algav3,,il4,mlbda4,noyau1,,
11,dlp3,algav1,,il5,lrc2,mlbda3,,
12,dlp2,algav1,,il4,mlbda1,pr4,,
13,dlp1,algav1,,complex1,mlbda1,pr3,,
14,algav3,,,il1,lrc1,mlbda4,,
15,dlp2,algav3,,il2,lrc3,pr3,,
16,dlp2,algav2,,il2,lrc3,pr4,,
17,dlp2,,,il1,lrc1,mlbda4,,
18,dlp1,algav2,,lrc3,mlbda1,pr1,,
19,dlp2,,,il2,lrc4,mlbda4,,
20,dlp2,algav1,,il4,mlbda3,pr3,,
21,dlp1,algav1,,il2,lrc2,mlbda3,,
22,dlp2,algav2,,il4,noyau2,pr4,,
23,dlp3,algav2,,il2,lrc3,noyau4,,
24,dlp1,algav2,,il2,lrc3,pr4,,
25,dlp3,algav2,,il2,lrc3,noyau4,,
26,dlp2,algav2,,lrc3,mlbda2,pr4,,
27,dlp2,algav2,,il1,lrc3,mogpl1,,
28,dlp2,algav1,,il4,mlbda3,pr3,,
29,dlp1,algav1,,,,,,
30,dlp1,algav1,,mlbda3,mogpl4,pr1,,
31,dlp2,algav3,,lrc3,mlbda4,pr1,,
32,dlp1,algav3,,lrc3,mlbda4,pr1,,
33,,,,lrc4,pr4,,,
34,algav3,,,il4,pr3,,,
35,dlp1,algav3,,lrc2,mlbda2,,,
36,dlp1,algav1,,il2,lrc4,mlbda4,,
37,dlp2,algav3,,il1,lrc3,pr4,,
38,algav1,,,il4,mogpl2,,,
39,dlp3,algav3,,il4,mlbda1,noyau4,,
40,dlp2,algav2,,lrc3,mlbda4,mogpl1,,
41,dlp2,algav1,,il4,mlbda3,pr4,,
42,dlp3,,,lrc4,noyau4,,,
43,algav3,,,pr1,,,,
44,dlp1,,,,,,,
45,dlp1,algav3,,,,,,
46,dlp3,algav1,,il1,mlbda3,noyau4,,
47,dlp1,algav1,,il2,lrc4,pr4,,
48,dlp3,algav1,,il5,lrc2,mlbda3,,
49,dlp1,algav3,,lrc3,mogpl4,pr1,,
50,dlp2,algav3,,il2,lrc3,mogpl1,,
51,dlp2,algav2,,il4,mlbda1,pr4,,
52,dlp3,algav2,,il1,lrc3,noyau4,,
53,dlp1,algav1,,il2,mlbda3,mogpl1,,
54,dlp3,algav1,,mlbda3,noyau4,pr1,,
55,dlp1,,,lrc4,noyau1,pr4,,
