num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl1,lrc4,,bima1,mapsi4,mlbda2,,
2,lrc1,,,aagb1,bima1,mapsi2,,
3,mogpl4,lrc1,,bima1,complex1,mapsi1,,
4,mogpl2,lrc1,,complex2,mapsi2,mlbda2,,
5,mogpl1,,,complex1,mapsi1,mlbda4,,
6,lrc4,,,mapsi5,mlbda2,,,
7,mogpl1,lrc3,,aagb1,complex2,il5,,
8,mogpl4,lrc2,,bima1,complex1,mapsi1,,
9,mogpl3,lrc3,,bimaX,complex2,mlbda2,,
10,mogpl3,lrc1,,complex1,mapsi4,mlbda4,,
11,mogpl3,,,complex1,,,,
12,mogpl1,lrc4,,aagb1,il5,mapsi2,,
13,mogpl4,lrc1,,bima1,il1,mlbda3,,
14,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
15,mogpl2,lrc1,,complex1,mapsi4,mlbda4,,
16,mogpl2,lrc2,,complex2,mapsi3,mlbda2,,
17,mogpl2,lrc1,,complex1,mapsi2,mlbda1,,
18,mogpl4,lrc4,,aagb1,bima1,mapsi4,,
19,mogpl3,lrc2,,complex1,mapsi3,mlbda1,,
20,mogpl4,lrc1,,il5,mapsi3,mlbda1,,
21,mogpl2,lrc1,,complex1,mapsi2,mlbda1,,
22,mogpl1,lrc3,,complex2,il5,,,
23,mogpl3,lrc1,,complex2,mapsi4,mlbda2,,
24,mogpl4,lrc2,,bima1,complex1,mapsi1,,
25,mogpl2,lrc3,,,,,,
26,mogpl4,lrc2,,bima1,complex1,mapsi1,,
27,mogpl2,lrc1,,bimaX,complex1,mapsi1,,
28,mogpl1,lrc3,,bimaX,il1,mlbda4,,
29,mogpl2,lrc2,,complex1,mapsi1,mlbda4,,
30,mogpl3,,,aagb1,,,,
31,,,,complex2,il5,mapsi2,,
32,mogpl2,lrc2,,complex1,mapsi3,mlbda4,,
33,mogpl4,lrc4,,aagb1,bima1,mapsi2,,
34,mogpl4,lrc4,,aagb1,il3,mapsi5,,
35,mogpl4,lrc2,,bima1,il1,mapsi4,,
36,lrc1,,,aagb1,complex2,mapsi2,,
37,mogpl3,lrc1,,complex2,mapsi3,mlbda2,,
38,mogpl3,lrc1,,complex2,mapsi3,mlbda2,,
39,mogpl3,lrc2,,complex2,mapsi4,mlbda2,,
40,mogpl4,lrc1,,aagb1,bima1,complex1,,
41,mogpl4,lrc2,,bima1,complex1,mapsi4,,
42,mogpl1,,,complex2,il5,,,
43,mogpl4,lrc1,,bima1,complex1,mapsi4,,
44,mogpl2,lrc2,,complex1,mapsi4,,,
45,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
