num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mapsi1,bima1,,il3,model1,,,
2,,,,il1,model1,,,
3,mapsi1,bima1,,il3,lrc2,model1,,
4,mapsi1,bima1,,algav2,il4,mogpl1,,
5,,,,model1,mogpl3,,,
6,bima1,,,il2,lrc2,,,
7,mapsi1,bima1,,algav2,mogpl1,,,
8,,,,il1,mogpl3,,,
9,mapsi4,bima1,,complex2,il4,mogpl1,,
10,mapsi1,bima1,,il4,model1,mogpl1,,
11,mapsi1,bima1,,il3,lrc4,mogpl1,,
12,mapsi2,bima1,,complex2,il4,mogpl1,,
13,mapsi2,bima1,,complex1,model1,mogpl1,,
14,mapsi1,,,il4,model1,mogpl3,,
15,mapsi4,bima1,,il1,lrc2,,,
