num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi2,aagb1,complex2,mogpl3,,,
2,maths4m0621,mapsi2,aagb1,bimaX,complex2,,,
3,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
4,mapsi1,,,bima1,lrc2,,,
5,maths4m0621,aagb1,,lrc3,mogpl2,,,
6,maths4m0621,mapsi1,,bimaX,mogpl2,,,
7,mapsi2,aagb1,,bima1,,,,
8,maths4m0621,mapsi4,aagb1,il5,lrc4,,,
9,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
10,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
11,maths4m0621,mapsi2,aagb1,bima1,complex2,,,
12,maths4m0621,mapsi5,aagb1,complex2,il3,,,
13,mapsi2,aagb1,,bima1,lrc1,,,
14,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
15,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
16,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
17,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
18,maths4m0621,mapsi5,aagb1,,,,,
19,maths4m0621,mapsi5,aagb1,il3,lrc4,,,
20,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
21,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
22,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
23,mapsi2,aagb1,,lrc1,,,,
24,maths4m0621,mapsi4,aagb1,bima1,complex2,,,
25,maths4m0621,mapsi5,aagb1,il3,mogpl4,,,
