num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares3,,archi12,mogpl4,noyau3,,
2,rtel2,ares3,,archi11,mogpl4,noyau3,,
3,rtel2,ares3,,archi11,mogpl4,noyau3,,
4,rtel2,ares3,,archi14,noyau3,signal1,,
5,rtel2,ares3,,archi12,noyau3,pr3,,
6,rtel2,ares3,,mogpl2,noyau3,signal1,,
7,rtel1,,,noyau2,,,,
8,,,,pr2,,,,
9,rtel1,ares2,,archi12,pr1,signal2,,
10,rtel1,ares2,,noyau2,pr1,signal2,,
11,rtel2,ares2,,archi11,noyau2,signal2,,
12,rtel2,ares2,,archi11,noyau1,signal2,,
13,,,,noyau4,pr1,signal2,,
14,rtel1,ares2,,mogpl3,pr1,signal2,,
15,rtel1,ares1,,mogpl2,pr2,signal2,,
16,rtel1,ares1,,mogpl2,noyau3,signal2,,
17,rtel2,ares3,,archi12,noyau3,signal1,,
18,rtel2,ares2,,archi12,mogpl1,signal2,,
19,rtel1,ares1,,archi12,noyau3,pr3,,
20,rtel1,ares1,,mogpl4,noyau4,pr2,,
21,rtel1,ares1,,archi12,noyau3,pr3,,
22,,,,pr2,signal2,,,
23,rtel2,ares2,,complexX,mogpl3,signal1,,
24,rtel1,ares1,,noyau2,pr2,signal2,,
25,rtel1,ares2,,complex1,mogpl4,noyau4,,
26,rtel1,ares2,,archi12,mogpl4,pr1,,
27,rtel1,ares3,,archi12,noyau3,pr1,,
28,rtel1,ares2,,complex1,noyau4,pr4,,
29,rtel1,ares1,,mogpl2,noyau3,signal2,,
30,rtel1,ares2,,archi12,pr1,signal2,,
31,rtel1,ares1,,mogpl4,noyau4,pr2,,
32,rtel2,ares2,,archi11,noyau2,signal2,,
33,rtel2,ares2,,complexX,mogpl3,signal2,,
34,rtel2,ares3,,archi12,pr2,signal1,,
35,rtel2,ares3,,mogpl2,noyau3,signal1,,
36,rtel2,ares3,,archi12,pr2,signal1,,
37,rtel2,ares3,,noyau1,pr2,signal1,,
38,rtel1,ares1,,archi12,mogpl1,signal2,,
39,rtel1,,,noyau3,,,,
40,rtel2,ares2,,archi11,mogpl1,signal2,,
41,rtel2,,,,,,,
42,rtel1,ares1,,mogpl4,noyau4,pr2,,
43,rtel2,ares3,,archi12,pr2,signal1,,
44,rtel2,ares3,,mogpl2,noyau3,signal1,,
45,rtel1,ares1,,noyau4,pr2,signal2,,
46,rtel2,ares3,,mogpl2,noyau3,signal1,,
47,rtel1,ares2,,complex1,pr3,signalX,,
48,rtel2,ares2,,,,,,
49,rtel1,ares1,,noyau4,pr2,signal2,,
50,rtel2,ares2,,mogpl2,noyau2,signal1,,
