num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi13,,ares1,esa2,mobj2,,
2,vlsi11,archi14,,ares3,noyau2,,,
3,vlsi12,archi12,,esa1,pr2,signal1,,
4,archi13,,,esa1,mobj1,signal1,,
5,vlsi11,archi12,,,,,,
6,vlsi12,archi13,,ares3,esa2,signal1,,
7,archi11,,,ares1,esa2,noyau3,,
8,vlsi12,archi14,,mobj1,pr2,signal1,,
9,vlsi11,,,mobj2,,,,
10,vlsi12,archi13,,ares3,esa2,signal1,,
11,archi14,,,mobj2,signal1,,,
12,vlsi11,,,pr2,signal2,,,
13,vlsi12,archi11,,esa1,mobj1,noyau3,,
14,vlsi12,archi11,,esa2,mobj2,noyau3,,
15,vlsi12,archi14,,ares3,noyau1,signal1,,
16,vlsi11,archi12,,ares1,mobj2,pr3,,
17,vlsi12,archi11,,ares2,esa2,mobj2,,
18,vlsi12,archi11,,mobj2,noyau2,pr3,,
19,archi12,,,noyau3,,,,
20,vlsi11,archi13,,noyau1,pr1,signal2,,
21,,,,ares2,mobj2,signal1,,
22,vlsi12,archi13,,esa1,mobj1,signal1,,
23,vlsi12,archi11,,esa1,mobj1,noyau3,,
24,vlsi11,archi14,,mobj1,pr1,signal2,,
25,vlsi11,archi14,,ares1,mobj1,pr3,,
26,vlsi12,archi13,,esa2,signal1,,,
27,vlsi12,archi11,,ares2,esa2,mobj2,,
28,vlsi12,archi14,,mobj1,pr2,signal2,,
29,vlsi11,archi13,,noyau1,pr1,signal2,,
30,vlsi12,archi13,,esa1,mobj1,signal1,,
31,vlsi11,archi13,,ares1,mobj1,signal2,,
32,vlsi11,archi12,,ares1,mobj2,noyau3,,
33,,,,esa1,pr2,signal1,,
34,vlsi12,archi11,,ares3,esa2,noyau3,,
35,vlsi11,archi14,,mobj2,noyau2,pr3,,
36,vlsi11,archi13,,ares1,esaX,signal2,,
37,vlsi11,,,ares1,noyau1,,,
38,vlsi12,archi12,,esa1,noyau3,signal1,,
39,vlsi11,archi13,,mobj1,pr1,signal2,,
40,vlsi11,archi14,,ares2,pr1,signal2,,
41,vlsi12,archi13,,esa1,mobj1,signal1,,
42,,,,mobj2,signal1,,,
43,vlsi11,,,esa1,mobj1,,,
44,vlsi11,archi14,,ares1,mobj2,pr3,,
45,vlsi12,archi11,,ares2,esa2,signal2,,
46,vlsi11,archi14,,ares1,mobj2,noyau1,,
47,,,,mobj1,signal1,,,
48,vlsi12,archi11,,ares2,esa2,signal2,,
49,vlsi11,,,mobj2,,,,
50,vlsi12,archi13,,esa1,mobj1,signal1,,
