num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda1,lrc2,,complex1,mapsi4,mogpl3,,
2,mlbda3,lrc1,,il5,mapsi4,mogpl4,,
3,mlbda1,lrc3,,il3,mogpl3,,,
4,mlbda1,lrc2,,il5,mapsi4,model1,,
5,mlbda2,lrc2,,,,,,
6,mlbda4,lrc1,,il2,mapsi2,mogpl3,,
7,mlbda1,lrc2,,bima1,il3,model1,,
8,lrc2,,,mapsi5,model1,,,
9,mlbda4,lrc4,,il1,mapsi5,mogpl1,,
10,mlbda2,lrc2,,complex2,mapsi4,mogpl3,,
11,mlbda4,lrc2,,bima1,il3,mapsi1,,
12,mlbda3,lrc2,,bimaX,il3,mapsi5,,
13,mlbda3,lrc2,,il3,mapsi5,mogpl4,,
14,mlbda3,lrc2,,complexX,il2,mapsi4,,
15,mlbda4,lrc3,,il3,,,,
16,mlbda1,,,il4,mapsi5,model1,,
17,mlbda3,lrc3,,complexX,il5,mogpl1,,
18,mlbda3,lrc2,,il1,mapsi3,mogpl3,,
19,mlbda1,lrc4,,il5,mapsi4,mogpl1,,
20,mlbda4,lrc4,,il1,mapsi4,mogpl3,,
21,mlbda1,lrc1,,il5,mapsi4,model1,,
22,,,,il4,mapsi1,,,
23,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
24,mlbda3,lrc2,,il1,mapsi3,mogpl3,,
25,mlbda1,lrc1,,il5,mapsi4,model1,,
26,mlbda4,lrc2,,il3,mapsi1,mogpl3,,
27,mlbda2,lrc3,,,,,,
28,mlbda2,lrc2,,bima1,mapsi4,model1,,
29,mlbda4,,,complex1,mapsi1,mogpl3,,
30,mlbda4,lrc2,,bima1,complex1,mapsi1,,
31,mlbda4,lrc1,,bima1,il2,mapsi4,,
32,mlbda1,lrc1,,il3,mapsi5,model1,,
33,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
34,mlbda3,lrc1,,bimaX,il3,mapsi5,,
35,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
36,mlbda4,lrc1,,il2,mapsi4,mogpl3,,
37,mlbda4,lrc2,,complex1,mapsi3,mogpl3,,
38,mlbda2,lrc1,,complex2,mapsi3,model1,,
39,mlbda3,lrc2,,il1,mapsi3,mogpl3,,
40,mlbda4,lrc1,,il2,mapsi2,mogpl3,,
