num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel2,ares3,,noyau4,pr2,signal1,,
2,rtel1,ares2,,noyau2,pr1,signal2,,
3,rtel1,ares2,,archi12,complex1,mogpl1,,
4,rtel1,ares1,,archi14,noyau1,signal2,,
5,rtel1,ares2,,archi12,complex1,mogpl1,,
6,,,,complex1,mogpl3,pr4,,
7,rtel2,ares3,,,,,,
8,rtel2,ares2,,mogpl3,noyau2,pr4,,
9,rtel1,ares2,,noyau4,pr1,signal2,,
10,rtel2,ares2,,signal2,,,,
11,rtel2,ares3,,mogpl2,,,,
12,rtel1,ares3,,archi14,noyau2,pr1,,
13,rtel1,ares1,,mogpl3,pr2,signal2,,
14,ares1,,,mogpl1,signal2,,,
15,rtel1,ares2,,noyau4,pr1,signal2,,
16,rtel1,ares1,,noyau2,pr2,signal2,,
17,rtel1,ares1,,mogpl3,pr2,signal2,,
18,rtel2,ares2,,archi12,mogpl1,signal1,,
19,rtel2,ares2,,archi12,mogpl1,signal1,,
20,,,,noyau4,pr1,,,
21,rtel2,ares2,,archi14,noyau1,signal1,,
22,rtel2,ares3,,mogpl2,noyau2,signal1,,
23,rtel1,ares3,,archi13,noyau1,pr1,,
24,rtel1,ares1,,noyau4,pr2,signal2,,
25,rtel1,ares2,,complex1,noyau4,signalX,,
26,rtel2,ares3,,noyau4,pr2,signal1,,
27,rtel2,ares2,,archi11,mogpl1,signal2,,
28,,,,pr1,signal2,,,
29,rtel2,ares3,,archi12,mogpl4,noyau3,,
30,rtel1,ares2,,complex1,pr3,signalX,,
31,,,,mogpl4,,,,
32,rtel2,ares3,,archi11,noyau1,pr2,,
33,rtel2,ares3,,mogpl2,noyau3,signal1,,
34,rtel1,ares3,,archi13,noyau2,pr1,,
35,rtel1,ares2,,complex1,noyau2,pr4,,
36,rtel1,ares2,,mogpl3,pr1,signal2,,
37,rtel1,ares1,,mogpl3,pr2,signal2,,
38,rtel2,ares3,,mogpl4,noyau2,pr2,,
39,rtel2,ares3,,archi12,pr2,signal1,,
40,rtel1,ares1,,noyau1,pr2,signal2,,
41,ares1,,,archi11,,,,
42,rtel1,ares1,,archi14,noyau1,signal2,,
43,rtel1,ares1,,mogpl3,pr2,signal2,,
44,rtel2,ares3,,archi12,pr2,signal1,,
45,,,,noyau4,pr3,,,
46,rtel2,ares3,,archi11,mogpl4,noyau3,,
47,rtel1,ares1,,noyau4,pr2,signal2,,
48,rtel2,,,pr2,signal2,,,
49,rtel2,ares3,,archi11,mogpl4,noyau3,,
50,rtel2,ares2,,archi14,noyau1,signal1,,
