num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl2,lrc1,,bimaX,mapsi1,mlbda2,,
2,mogpl2,lrc1,,bimaX,complex1,mapsi1,,
3,mogpl3,lrc2,,complex1,mapsi2,mlbda1,,
4,mogpl3,lrc2,,complex2,mapsi4,mlbda2,,
5,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
6,mogpl1,lrc4,,aagb1,bima1,il3,,
7,mogpl3,lrc1,,complex1,mapsi1,mlbda4,,
8,mogpl3,lrc2,,bimaX,complex1,mapsi1,,
9,mogpl2,lrc1,,il1,mapsi4,mlbda3,,
10,mogpl4,lrc2,,aagb1,bimaX,mapsi3,,
11,mogpl2,lrc1,,il1,mapsi4,mlbda3,,
12,mogpl4,lrc1,,complex1,mapsi5,mlbda1,,
13,mogpl4,lrc2,,complex1,mapsi4,mlbda1,,
14,mogpl3,lrc2,,complex1,mapsi4,mlbda4,,
15,lrc3,,,il2,,,,
16,mogpl3,lrc1,,complex1,mapsi2,mlbda1,,
17,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
18,mogpl2,lrc1,,bimaX,mapsi4,mlbda2,,
19,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
20,mogpl2,lrc3,,bimaX,il1,mlbda4,,
21,mogpl1,lrc4,,bima1,il1,mapsi4,,
22,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
23,mogpl4,lrc1,,complex1,mapsi3,mlbda1,,
24,mogpl2,lrc2,,complex1,mapsi3,mlbda1,,
25,mogpl1,lrc3,,bimaX,il5,mlbda3,,
26,mogpl1,lrc4,,il1,mapsi4,mlbda4,,
27,mogpl3,lrc2,,complex2,mapsi3,mlbda2,,
28,mogpl2,lrc2,,bimaX,complex1,mapsi1,,
29,mogpl3,lrc2,,il1,mapsi3,mlbda3,,
30,mogpl4,lrc2,,bimaX,il3,mapsi1,,
31,mogpl1,lrc3,,bimaX,il5,mlbda1,,
32,mogpl3,lrc2,,complex1,mapsi3,mlbda1,,
33,mogpl3,lrc1,,il1,mapsi2,mlbda4,,
34,mogpl1,lrc3,,bimaX,complex1,mlbda4,,
35,mogpl4,lrc4,,aagb1,bima1,mapsi2,,
36,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
37,mogpl3,lrc2,,aagb1,complex2,mapsi2,,
38,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
39,mogpl4,lrc2,,aagb1,complex1,mapsi2,,
40,mogpl2,lrc3,,bimaX,il1,mlbda3,,
41,mogpl3,lrc1,,complex1,mapsi2,mlbda1,,
42,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
43,mogpl4,lrc1,,complex1,mapsi5,,,
44,mogpl4,lrc4,,aagb1,il5,mapsi2,,
45,lrc1,,,bimaX,il5,mapsi1,,
