num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,archi11,ares1,complex2,noyau2,
2,,,,archi14,ares1,noyau3,,
3,model1,,,ares1,mapsi3,noyau4,pr2,
4,model1,,,complex1,mapsi5,noyau3,pr3,
5,model1,,,ares1,dlp3,mapsi5,pr2,
6,model1,,,archi12,ares2,complex2,pr1,
7,model1,,,ares1,complex2,dlp2,pr2,
8,model1,,,archi12,ares2,dlp3,pr1,
9,model1,,,complex1,dlp1,mapsi1,noyau3,
10,model1,,,ares1,complex2,noyau2,pr2,
11,model1,,,ares2,complex1,noyau4,pr3,
12,,,,archi13,complex1,pr3,,
13,model1,,,ares2,complex1,dlp1,pr3,
14,model1,,,complex2,noyau4,pr1,,
15,model1,,,ares1,dlp3,mapsi5,pr2,
16,,,,ares3,dlp3,mapsi5,pr2,
17,model1,,,complex1,mapsi2,noyau4,pr2,
18,model1,,,archi13,dlp3,noyau1,pr1,
19,model1,,,complex2,dlp2,noyau2,pr2,
20,model1,,,archi11,ares1,complex2,pr2,
21,model1,,,complex2,mapsi3,mlbda2,noyau4,
22,model1,,,complex2,mlbda2,,,
23,model1,,,complex1,dlp3,mapsi5,,
24,model1,,,ares2,complex1,mapsi5,pr3,
25,model1,,,archi13,dlp3,noyau1,pr1,
