num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda3,lrc2,,il1,mapsi4,mogpl3,,
2,mlbda4,lrc4,,bima1,il1,mapsi2,,
3,mlbda1,lrc3,,il5,model1,mogpl1,,
4,mlbda1,lrc1,,complex1,mapsi4,mogpl2,,
5,lrc4,,,mapsi3,,,,
6,mlbda2,lrc2,,,,,,
7,mlbda1,lrc1,,bima1,il3,model1,,
8,mlbda1,lrc2,,il5,mapsi4,model1,,
9,,,,il4,mogpl3,,,
10,mlbda4,lrc4,,bima1,il1,mapsi2,,
11,mlbda2,lrc2,,bima1,mapsi1,mogpl4,,
12,mlbda4,lrc4,,il1,mapsi2,mogpl2,,
13,mlbda4,lrc2,,il1,mapsi3,mogpl2,,
14,mlbda2,lrc1,,complex2,ilX,mapsi5,,
15,mlbda3,lrc1,,il1,mapsi2,mogpl3,,
16,,,,il3,mogpl1,,,
17,mlbda4,lrc2,,il1,mapsi3,mogpl2,,
18,mlbda1,lrc4,,il5,mapsi2,mogpl1,,
19,mlbda1,lrc3,,il5,model1,mogpl1,,
20,mlbda2,lrc3,,mogpl3,,,,
21,mlbda2,lrc2,,,,,,
22,mlbda4,lrc1,,complex1,mapsi1,mogpl3,,
23,mlbda1,,,il4,mapsi4,model1,,
24,mlbda2,lrc2,,mapsi2,model1,mogpl2,,
25,lrc1,,,complex1,mapsi1,mogpl2,,
26,mlbda1,lrc1,,complex1,mapsi3,mogpl3,,
27,mlbda4,lrc1,,bima1,il1,mapsi4,,
28,mlbda3,lrc2,,complexX,il1,mapsi4,,
29,mlbda4,lrc1,,complex1,mapsi1,mogpl3,,
30,mlbda2,lrc2,,complex2,ilX,mapsi5,,
31,mlbda3,lrc2,,il1,mapsi4,mogpl2,,
32,mlbda4,lrc1,,complex1,ilX,mapsi5,,
33,mlbda4,lrc4,,il1,mapsi3,mogpl1,,
34,mlbda4,lrc4,,il1,mapsi2,mogpl3,,
35,mlbda3,lrc1,,il1,mapsi3,mogpl3,,
36,mlbda1,lrc2,,il3,mapsi5,model1,,
37,lrc3,,,il5,,,,
38,mlbda1,lrc2,,il3,mogpl3,,,
39,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
40,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
