num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl3,lrc4,,il3,mapsi1,mlbda4,,
2,,,,complex2,mapsi4,mlbda2,,
3,mogpl3,lrc3,,aagb1,complex2,il3,,
4,mogpl3,lrc1,,complex1,mapsi1,,,
5,mogpl4,lrc3,,aagb1,il5,,,
6,mogpl4,lrc1,,bima1,complex1,mlbda1,,
7,mogpl1,lrc4,,il5,mapsi1,mlbda4,,
8,mogpl2,lrc1,,complex2,mapsi2,mlbda2,,
9,mogpl3,lrc2,,complex2,ilX,mapsi4,,
10,mogpl2,lrc1,,complex2,il3,mapsiX,,
11,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
12,mogpl1,lrc4,,complexX,il3,mapsi5,,
13,mogpl2,lrc2,,complex1,mapsi1,,,
14,mogpl4,lrc2,,bima1,complex1,mlbda1,,
15,mogpl4,lrc1,,bima1,complex1,mapsi1,,
16,mogpl4,lrc1,,complexX,il5,mapsi2,,
17,mogpl2,lrc4,,il2,mapsi2,mlbda4,,
18,mogpl1,lrc4,,aagbX,mapsi5,mlbda2,,
19,mogpl4,lrc1,,bima1,mapsi1,mlbda2,,
20,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
21,mogpl4,lrc4,,bima1,complexX,il3,,
22,mogpl1,lrc3,,complexX,il2,mlbda3,,
23,mogpl2,lrc2,,complex2,ilX,mapsi4,,
24,mogpl4,lrc1,,complexX,il5,mapsi3,,
25,mogpl4,lrc4,,complexX,il3,mapsi5,,
26,mogpl2,lrc2,,aagb1,complex1,mapsi4,,
27,mogpl1,,,complex1,mapsi2,,,
28,mogpl4,lrc1,,bima1,complex1,,,
29,mogpl2,lrc1,,il1,mapsi4,mlbda4,,
30,mogpl2,lrc3,,complexX,il2,mlbda3,,
31,mogpl2,lrc1,,complex1,mapsi3,mlbda4,,
32,mogpl1,lrc3,,aagb1,il5,mlbdaX,,
33,mogpl3,lrc3,,complex1,,,,
34,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
35,mogpl2,lrc2,,il1,mapsi3,mlbda3,,
36,mogpl1,lrc4,,aagbX,mapsi5,mlbda2,,
37,mogpl2,lrc2,,aagb1,complex1,mlbdaX,,
38,mogpl1,lrc4,,bima1,il3,mlbda1,,
39,mogpl3,lrc3,,complexX,il2,mlbda3,,
40,mogpl4,lrc2,,bima1,complex1,mapsi1,,
41,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
42,mogpl2,lrc2,,complex2,ilX,mapsi2,,
43,,,,aagb1,mapsi3,,,
44,mogpl4,lrc1,,bima1,complex1,mapsi4,,
45,mogpl3,lrc1,,aagb1,complex1,mapsi2,,
