num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel1,ares1,,archi13,mogpl1,signal2,,
2,,,,archi11,pr1,signal2,,
3,,,,archi14,noyau2,pr1,,
4,rtel2,ares2,,mogpl3,noyau1,signal2,,
5,rtel1,ares1,,mogpl3,pr2,signal2,,
6,rtel1,ares1,,mogpl3,pr2,signal2,,
7,rtel1,ares2,,complex1,mogpl2,pr4,,
8,rtel2,ares3,,noyau1,pr2,signal1,,
9,rtel2,ares2,,mogpl3,noyau1,signal1,,
10,,,,archi12,complex1,signal1,,
11,,,,noyau2,signal1,,,
12,rtel2,ares2,,archi11,noyau1,signal2,,
13,rtel2,ares2,,mogpl2,noyau1,signal2,,
14,rtel2,ares3,,mogpl3,pr2,signal1,,
15,rtel1,ares2,,noyau4,pr1,signal2,,
16,rtel2,,,noyau1,,,,
17,rtel2,ares3,,noyau2,pr2,signal1,,
18,rtel1,ares1,,archi12,mogpl4,pr2,,
19,rtel2,ares3,,archi12,noyau3,signal1,,
20,rtel1,ares2,,noyau4,pr1,signal2,,
21,rtel1,ares2,,noyau1,pr1,signal2,,
22,rtel2,ares3,,archi12,,,,
23,rtel1,ares1,,complexX,pr2,signal2,,
24,rtel2,ares3,,archi12,mogpl4,pr2,,
25,rtel2,ares3,,mogpl3,noyau2,signal1,,
26,rtel1,ares2,,complex1,mogpl3,pr4,,
27,rtel1,ares1,,mogpl2,noyau3,pr4,,
28,rtel1,ares3,,archi13,noyau1,pr1,,
29,rtel1,ares1,,archi13,noyau2,pr3,,
30,rtel2,ares3,,archi12,pr2,signal1,,
31,rtel1,ares3,,archi12,mogpl4,pr1,,
32,ares2,,,mogpl2,pr1,,,
33,rtel1,ares3,,noyau3,,,,
34,rtel2,ares3,,archi11,mogpl4,noyau2,,
35,rtel2,ares3,,mogpl2,noyau2,pr2,,
36,rtel2,ares3,,archi12,noyau3,signal1,,
37,rtel1,ares1,,noyau2,pr2,signal2,,
38,rtel2,ares3,,complexX,pr2,signal1,,
39,rtel2,ares2,,mogpl2,noyau1,signal1,,
40,rtel1,ares1,,noyau4,pr2,signal2,,
41,rtel1,ares1,,noyau4,pr2,signal2,,
42,,,,mogpl3,pr1,,,
43,rtel2,ares2,,mogpl3,noyau1,signal1,,
44,rtel1,ares2,,complex1,noyau4,pr3,,
45,rtel2,ares2,,archi12,mogpl1,signal2,,
46,rtel1,ares1,,mogpl2,noyau3,signal2,,
47,rtel1,ares2,,complexX,noyau4,signal2,,
48,rtel2,ares2,,complexX,noyau4,signal1,,
49,ares1,,,archi14,signal1,,,
50,rtel1,ares2,,noyau4,pr1,signal2,,
