num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,ares1,mapsi2,noyau4,pr3,
2,,,,archi12,ares2,complex1,pr3,
3,model1,,,archi11,mapsi1,mlbda2,noyauX,
4,model1,,,ares1,complex2,mapsi5,pr2,
5,model1,,,complex1,dlp2,mapsi1,pr3,
6,model1,,,aresX,complex1,mlbda1,noyau4,
7,model1,,,archi11,complex1,mapsi5,noyau3,
8,model1,,,ares1,complex2,noyau1,pr2,
9,model1,,,complex1,mapsi4,mlbda1,pr3,
10,model1,,,aresX,complex1,mlbda1,noyau2,
11,model1,,,aresX,complex2,mlbda2,noyau4,
12,model1,,,archi11,ares2,mapsi5,pr1,
13,,,,complex1,mapsi2,pr4,,
14,model1,,,ares2,complex2,dlp2,pr1,
15,,,,ares2,complex1,dlp3,noyau4,
16,model1,,,ares1,complex2,noyau1,pr2,
17,,,,ares3,mapsi4,noyau4,pr1,
18,model1,,,ares2,dlp3,mapsi5,pr1,
19,model1,,,complex1,mapsi1,noyau3,pr3,
20,model1,,,archi11,ares1,noyau1,pr2,
21,model1,,,archi12,ares2,dlp3,pr1,
22,,,,dlp3,mlbda2,noyau2,,
23,model1,,,archi13,ares1,complex2,mapsi4,
24,model1,,,complex1,dlp3,mapsi5,noyau3,
25,model1,,,ares2,complex2,noyau4,pr1,
