num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,model1,,,complex2,mapsi4,noyau4,pr1,
2,model1,,,ares2,complex1,dlp3,mapsi5,
3,model1,,,complex1,mapsi5,noyau3,pr3,
4,model1,,,complex1,dlp3,mapsi5,pr2,
5,model1,,,ares2,complex1,noyau4,pr3,
6,model1,,,dlp3,mapsi1,noyau4,pr1,
7,model1,,,ares2,complex1,dlp3,mapsi5,
8,model1,,,ares1,complex2,mapsi5,noyau3,
9,,,,ares2,complex1,noyau2,pr4,
10,model1,,,archi12,ares2,complex2,pr1,
11,model1,,,complex1,mapsi3,noyau4,,
12,model1,,,archi11,ares1,noyau2,pr2,
13,model1,,,complex1,mapsi5,noyau3,pr3,
14,model1,,,ares2,complex1,noyau2,pr3,
15,model1,,,ares2,complex1,dlp3,noyau4,
16,model1,,,archi11,ares1,mapsi5,noyau3,
17,model1,,,ares2,complex1,noyau4,pr3,
18,model1,,,archi12,ares1,complex2,pr2,
19,model1,,,ares2,complex2,dlp2,pr1,
20,model1,,,archi13,ares1,dlp3,noyau1,
21,model1,,,ares2,complex2,dlp1,pr1,
22,model1,,,ares2,complex2,noyau4,pr1,
23,model1,,,archi11,complex1,mapsi5,mlbda1,
24,model1,,,complex1,mapsi5,noyau3,pr3,
25,model1,,,ares1,complex2,noyau2,pr2,
