num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi11,archi13,,mobj1,pr1,signal2,,
2,vlsi12,archi11,,esa1,mobj1,noyau3,,
3,vlsi12,archi14,,ares2,mobj2,signal1,,
4,vlsi12,archi13,,esa1,mobj1,signal1,,
5,vlsi12,archi13,,esa1,noyau1,signal1,,
6,vlsi11,archi12,,signal2,,,,
7,vlsi12,archi14,,mobj2,pr2,signal1,,
8,vlsi11,,,noyau2,,,,
9,vlsi12,archi13,,esa1,mobj1,signal1,,
10,vlsi12,archi11,,esa1,mobj1,pr4,,
11,vlsi11,archi13,,noyau2,pr1,signal2,,
12,vlsi11,,,noyau2,pr4,,,
13,,,,mobj2,signal1,,,
14,vlsi11,archi13,,ares1,esa2,mobj2,,
15,vlsi11,,,ares1,mobj1,signal2,,
16,vlsi12,archi11,,ares2,esa2,signal2,,
17,vlsi11,archi13,,mobj1,signal2,,,
18,vlsi11,archi13,,ares1,esa2,mobj2,,
19,vlsi12,archi12,,ares3,pr2,signal1,,
20,,,,esa2,mobj2,noyau4,,
21,vlsi11,archi14,,mobj1,noyau3,signal2,,
22,vlsi11,archi14,,ares1,mobj1,noyau3,,
23,vlsi12,archi11,,ares3,esa2,noyau3,,
24,archi13,,,ares1,esa2,signal1,,
25,vlsi11,archi13,,mobj2,noyau1,pr3,,
26,vlsi12,archi14,,ares2,mobj1,signal1,,
27,vlsi11,,,noyau3,pr1,signal2,,
28,vlsi12,archi12,,esa1,pr2,signal1,,
29,vlsi12,archi13,,ares3,esa2,signal1,,
30,vlsi12,archi11,,esa2,noyau3,signal2,,
31,vlsi11,archi14,,mobj1,pr1,signal2,,
32,vlsi11,archi14,,ares3,mobj1,pr1,,
33,vlsi12,archi14,,mobj2,pr2,signal1,,
34,vlsi12,archi13,,esa1,mobj1,signal1,,
35,vlsi11,archi13,,ares1,mobj1,signal2,,
36,vlsi11,,,esa1,pr2,,,
37,vlsi12,archi11,,ares2,esa2,mobj2,,
38,archi12,,,noyau3,signal1,,,
39,vlsi12,archi13,,esa2,mobj2,signal1,,
40,vlsi12,archi13,,esa1,mobj1,signal1,,
41,vlsi12,,,mobj2,noyau1,signal1,,
42,vlsi12,archi12,,mobj2,signal1,,,
43,vlsi11,archi12,,,,,,
44,vlsi12,archi11,,mobj2,noyau1,pr2,,
45,vlsi11,archi12,,ares1,mobj2,pr3,,
46,,,,noyau3,signal2,,,
47,archi12,,,ares3,,,,
48,vlsi11,archi13,,ares1,mobj2,noyau1,,
49,vlsi11,archi13,,mobj2,noyau2,pr3,,
50,vlsi12,archi12,,esa1,pr2,signal1,,
