num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl3,lrc2,,il3,mapsi1,mlbda4,,
2,mogpl3,lrc3,,bimaX,complex2,mlbda2,,
3,mogpl4,lrc2,,mapsi1,mlbda2,,,
4,mogpl2,lrc1,,complex1,mapsi4,mlbda4,,
5,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
6,mogpl4,lrc1,,bima1,il1,mapsi4,,
7,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
8,mogpl4,lrc2,,bima1,il1,mlbda3,,
9,mogpl2,lrc1,,complex2,mapsi4,mlbda2,,
10,mogpl2,lrc2,,il3,mapsi1,mlbda3,,
11,mogpl4,lrc2,,bima1,il2,mapsi2,,
12,mogpl2,lrc1,,complex1,mapsi3,mlbda1,,
13,mogpl2,lrc1,,aagb1,complex1,mapsi2,,
14,mogpl3,lrc1,,il3,mapsi1,mlbda4,,
15,mogpl4,lrc1,,bima1,il2,mapsi2,,
16,mogpl4,lrc1,,complex1,mapsi3,mlbda1,,
17,mogpl4,lrc1,,bima1,il3,mapsi1,,
18,lrc2,,,complex1,mapsi1,mlbda4,,
19,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
20,mogpl2,lrc1,,complex2,mapsi2,mlbda2,,
21,,,,complex1,mapsi2,mlbda1,,
22,,,,complex1,mapsi2,mlbda1,,
23,mogpl2,lrc2,,aagb1,mapsi2,,,
24,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
25,mogpl2,lrc1,,complex2,mapsi3,mlbda2,,
26,mogpl2,lrc1,,complex1,mapsi1,mlbda4,,
27,,,,bima1,complex2,il4,,
28,mogpl1,,,complex2,il3,mapsi5,,
29,mogpl3,lrc2,,aagb1,complex1,mapsi2,,
30,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
31,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
32,mogpl4,lrc2,,bima1,il1,mapsi4,,
33,,,,complex2,il5,,,
34,mogpl1,lrc4,,il1,mapsi5,mlbda4,,
35,,,,complex1,mapsi5,,,
36,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
37,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
38,mogpl2,lrc2,,complex1,mapsi4,mlbda4,,
39,mogpl3,lrc2,,il1,mapsi3,mlbda3,,
40,mogpl4,,,bima1,mapsi4,,,
41,mogpl2,lrc1,,complex2,mapsi3,mlbda2,,
42,mogpl3,lrc1,,complex1,mapsi3,mlbda1,,
43,mogpl3,lrc2,,complex2,mapsi4,mlbda2,,
44,mogpl2,lrc2,,bimaX,complex1,mapsi4,,
45,mogpl4,lrc2,,bima1,il3,mapsi1,,
