num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi13,,esa2,mobj2,signal1,,
2,vlsi12,archi13,,mobj2,signal1,,,
3,vlsi12,archi11,,esa1,mobj1,,,
4,,,,noyau4,pr1,signal1,,
5,vlsi12,archi14,,noyau2,signal1,,,
6,vlsi12,archi12,,mobj2,pr2,signal1,,
7,archi11,,,esa1,,,,
8,vlsi11,archi14,,ares1,mobj2,pr3,,
9,vlsi12,archi12,,aresX,mobjX,signal1,,
10,archi13,,,aresX,esa1,pr3,,
11,vlsi11,archi12,,ares1,noyau3,signal2,,
12,vlsi11,archi12,,esa1,noyau3,pr4,,
13,vlsi11,archi13,,mobj1,pr1,signal2,,
14,vlsi11,archi13,,aresX,esaX,mobj2,,
15,vlsi11,archi13,,aresX,esa2,pr3,,
16,vlsi12,archi12,,mobj2,pr2,signal1,,
17,vlsi11,archi14,,ares1,noyau2,signal2,,
18,vlsi11,archi14,,aresX,mobj2,,,
19,vlsi11,archi12,,esa1,noyau3,pr3,,
20,vlsi11,archi13,,ares3,esa2,pr1,,
21,,,,ares2,mobj1,signal1,,
22,vlsi12,archi13,,esa1,mobj1,signal1,,
23,vlsi11,archi13,,ares1,esa2,signal2,,
24,vlsi12,archi13,,esa1,mobj1,signal1,,
25,vlsi11,archi14,,ares2,mobj1,pr1,,
26,archi11,,,signal2,,,,
27,vlsi12,archi13,,esa1,mobj1,signal1,,
28,vlsi12,archi11,,esa2,mobj2,noyau3,,
29,vlsi11,archi13,,ares1,esa2,mobj2,,
30,vlsi12,archi11,,ares3,esa2,noyau3,,
31,archi11,,,aresX,esa2,,,
32,vlsi11,archi12,,ares1,mobj2,noyau3,,
33,vlsi12,archi12,,mobj2,pr2,signal1,,
34,vlsi11,archi14,,ares1,mobj2,pr2,,
35,vlsi11,archi13,,mobj1,pr1,signal2,,
36,vlsi12,archi13,,esa1,mobj1,signal1,,
37,vlsi12,archi13,,esa1,mobj1,signal1,,
38,vlsi12,archi13,,esa1,mobj1,signal1,,
39,,,,esa2,mobj2,,,
40,vlsi11,archi13,,esa1,mobj1,pr1,,
41,,,,ares2,esa2,mobj2,,
42,vlsi12,archi11,,esa1,mobj1,pr4,,
43,vlsi12,archi14,,mobj1,noyau3,signal1,,
44,vlsi12,archi11,,aresX,esa2,signal2,,
45,vlsi11,archi14,,ares2,noyau2,signal2,,
46,vlsi11,archi13,,,,,,
47,vlsi12,archi11,,ares3,esa2,noyau3,,
48,,,,ares3,noyau4,,,
49,vlsi11,archi12,,aresX,pr2,signal2,,
50,vlsi12,archi11,,ares3,esa2,noyau3,,
