num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mogpl2,lrc3,,aagb1,complex2,mlbdaX,,
2,mogpl4,lrc2,,aagbX,mapsi1,mlbda2,,
3,mogpl1,,,complex2,il5,mapsi2,,
4,mogpl1,lrc4,,aagb1,mapsi2,,,
5,mogpl4,lrc4,,bima1,il1,mapsi4,,
6,mogpl4,lrc4,,bima1,mapsi1,,,
7,mogpl4,lrc2,,aagb1,il5,mapsi2,,
8,mogpl1,lrc4,,aagb1,mapsi5,mlbdaX,,
9,mogpl2,lrc3,,complex1,,,,
10,mogpl3,lrc2,,complex1,mapsi1,mlbda4,,
11,mogpl3,lrc1,,mapsi1,mlbda2,,,
12,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
13,mogpl2,lrc2,,bimaX,complex1,mapsi2,,
14,mogpl1,lrc4,,bima1,mapsi1,mlbda2,,
15,mogpl4,lrc1,,aagb1,mapsi2,mlbdaX,,
16,mogpl1,lrc3,,complex2,il3,mlbdaX,,
17,mogpl2,lrc1,,complex2,il3,mapsiX,,
18,mogpl3,lrc1,,aagb1,mapsi2,mlbdaX,,
19,mogpl4,lrc1,,bima1,complex1,mlbda1,,
20,mogpl2,lrc1,,complex2,ilX,mapsi4,,
21,mogpl3,lrc2,,complex2,ilX,mapsi3,,
22,mogpl4,lrc2,,bima1,complex1,mapsi1,,
23,mogpl4,lrc1,,bima1,complex1,mapsi2,,
24,mogpl4,lrc1,,complex1,mapsi2,mlbda1,,
25,mogpl4,lrc1,,il3,mapsi5,mlbda3,,
26,mogpl1,lrc4,,bima1,mapsi1,mlbda4,,
27,mogpl4,lrc4,,bima1,il1,mapsi2,,
28,mogpl2,lrc3,,,,,,
29,mogpl1,lrc3,,complex2,il5,mlbdaX,,
30,mogpl4,lrc4,,bima1,il1,mapsi4,,
31,mogpl3,lrc1,,il1,mapsi4,mlbda3,,
32,mogpl1,lrc3,,bimaX,il2,mlbda4,,
33,mogpl3,lrc1,,complex1,mapsi3,mlbda4,,
34,mogpl4,lrc1,,complex1,mapsi4,mlbda1,,
35,lrc2,,,bima1,il1,,,
36,mogpl1,lrc4,,bimaX,il5,mapsi1,,
37,mogpl4,lrc1,,bima1,complex1,mapsi1,,
38,mogpl4,lrc4,,mapsi1,,,,
39,mogpl1,lrc3,,aagb1,complex2,il5,,
40,mogpl2,lrc2,,complex1,mapsi4,mlbda1,,
41,mogpl3,lrc1,,complex2,ilX,mapsi4,,
42,mogpl3,lrc1,,complex1,mapsi4,mlbda1,,
43,mogpl1,lrc3,,complex2,il3,mlbdaX,,
44,,,,bima1,il3,mapsi1,,
45,mogpl4,lrc2,,il1,mapsi5,mlbda3,,
