num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,mlbda4,lrc4,,il1,mapsi3,mogpl3,,
2,mlbda3,lrc2,,complexX,il3,mapsi5,,
3,mlbda1,lrc1,,il5,mapsi4,mogpl4,,
4,mlbda2,lrc2,,mapsi4,model1,mogpl2,,
5,mlbda1,lrc3,,il5,model1,mogpl1,,
6,mlbda1,lrc3,,il3,model1,mogpl1,,
7,mlbda4,lrc1,,il2,mapsi3,mogpl2,,
8,mlbda4,lrc4,,il5,mapsi1,mogpl1,,
9,mlbda2,,,mogpl1,,,,
10,,,,il4,mapsi5,mogpl1,,
11,mlbda4,lrc4,,il1,mapsi4,mogpl2,,
12,mlbda3,lrc1,,bima1,il3,mogpl4,,
13,mlbda3,lrc1,,il1,mapsi4,mogpl3,,
14,mlbda1,lrc4,,bima1,il3,mogpl4,,
15,mlbda1,lrc3,,il5,model1,mogpl1,,
16,mlbda3,lrc1,,il3,mapsi1,mogpl2,,
17,mlbda1,lrc1,,il5,mapsi2,model1,,
18,mlbda4,lrc1,,il3,mapsi1,mogpl3,,
19,mlbda2,lrc1,,mapsi4,model1,mogpl2,,
20,mlbda3,lrc1,,complexX,il5,mapsi2,,
21,mlbda1,lrc1,,il3,mapsi5,model1,,
22,mlbda2,lrc2,,complex2,mapsi3,mogpl2,,
23,mlbda3,lrc3,,complexX,il1,mogpl4,,
24,mlbda1,lrc2,,il3,mapsi5,model1,,
25,,,,mapsi5,mogpl4,,,
26,mlbda3,lrc3,,il1,mogpl1,,,
27,mlbda4,lrc4,,il3,mapsi1,mogpl3,,
28,mlbda2,lrc4,,bima1,mapsi2,mogpl1,,
29,mlbda1,lrc1,,complex1,mapsi4,mogpl3,,
30,lrc2,,,il5,,,,
31,mlbda2,lrc1,,mapsi2,model1,mogpl3,,
32,mlbda1,lrc4,,bima1,il3,mogpl1,,
33,mlbda3,lrc2,,il1,mapsi5,mogpl4,,
34,mlbda3,lrc1,,il3,mapsi1,mogpl3,,
35,,,,mapsi5,mogpl1,,,
36,lrc3,,,mogpl2,,,,
37,lrc1,,,bima1,il1,mapsi4,,
38,mlbda2,lrc1,,mapsi1,model1,mogpl3,,
39,mlbda3,,,il3,,,,
40,mlbda2,lrc4,,mapsi2,,,,
