num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,vlsi12,archi11,,ares2,esa2,mobj2,,
2,vlsi11,archi13,,ares1,esa2,signal2,,
3,vlsi11,archi12,,noyau3,pr1,signal2,,
4,vlsi12,archi11,,esa1,mobj1,pr3,,
5,vlsi11,archi12,,ares2,pr1,signal2,,
6,vlsi11,archi13,,ares1,esa2,mobj2,,
7,vlsi11,archi13,,ares1,esa2,signal2,,
8,vlsi11,archi12,,,,,,
9,vlsi12,archi13,,esa1,mobj1,signal1,,
10,,,,ares2,esa2,mobj2,,
11,vlsi12,archi14,,ares2,mobj1,signal1,,
12,vlsi11,archi14,,ares1,mobj2,noyau3,,
13,vlsi11,archi13,,ares1,esa2,mobj2,,
14,vlsi12,archi13,,esa1,mobj1,signal1,,
15,,,,mobj2,noyau4,signal1,,
16,vlsi11,archi13,,noyau2,pr1,signal2,,
17,vlsi12,archi11,,mobj1,pr2,signal2,,
18,vlsi11,archi13,,ares1,esa2,mobj2,,
19,vlsi12,archi11,,,,,,
20,,,,esa2,mobj2,signal1,,
21,vlsi12,archi12,,,,,,
22,,,,esaX,mobjX,,,
23,vlsi11,archi14,,ares1,mobj1,signal2,,
24,vlsi12,archi13,,esa1,mobj1,signal1,,
25,vlsi12,archi13,,esa1,mobj1,signal1,,
26,,,,esa1,mobj1,pr1,,
27,vlsi11,archi12,,ares3,,,,
28,,,,mobj2,pr1,signal1,,
29,vlsi11,archi12,,pr1,,,,
30,vlsi12,archi13,,esa1,mobj1,signal1,,
31,vlsi12,archi13,,esa1,mobj1,signal1,,
32,vlsi12,archi14,,ares2,mobj2,signal1,,
33,vlsi12,archi13,,esa1,mobj1,signal1,,
34,,,,mobj2,noyau4,signal1,,
35,vlsi12,archi14,,mobj2,noyau3,signal1,,
36,vlsi11,archi12,,,,,,
37,archi12,,,ares1,signal1,,,
38,vlsi11,archi13,,mobj1,pr1,signal2,,
39,,,,ares3,esa2,pr1,,
40,vlsi11,archi13,,mobj2,,,,
41,vlsi11,,,signal2,,,,
42,vlsi11,archi14,,ares1,mobj2,noyau2,,
43,archi11,,,esa1,pr4,,,
44,archi11,,,ares3,esa2,,,
45,vlsi11,archi13,,esa1,mobj1,pr1,,
46,vlsi12,archi11,,esa2,mobj2,pr4,,
47,vlsi12,archi11,,noyau1,pr2,signal2,,
48,vlsi11,archi12,,ares2,pr1,signal2,,
49,vlsi12,archi11,,ares2,esa2,signal2,,
50,vlsi12,archi13,,esa1,mobj1,signal1,,
