num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr4,noyau1,,aresX,il5,mlbda1,,
2,pr3,noyau3,,archi12,ares3,il3,,
3,pr2,noyau2,,archi14,dlp3,il2,,
4,pr3,noyau4,,algav1,ares1,mlbda3,,
5,pr3,noyau2,,dlp1,il4,mlbda3,,
6,,,,il3,mlbda3,,,
7,pr3,noyau1,,archi13,ares3,il3,,
8,pr3,noyau1,,dlp1,il4,mlbda3,,
9,noyau4,,,ares3,il3,mlbda4,,
10,pr3,noyau4,,algav1,il4,,,
11,pr2,noyau4,,aresX,dlp3,il2,,
12,pr4,noyau1,,ares3,dlp2,mlbda2,,
13,pr1,noyau2,,archi14,ares3,dlp3,,
14,pr3,noyau3,,algav1,archi14,ares1,,
15,pr3,noyau1,,ares1,dlp1,mlbda3,,
16,pr4,noyau2,,archi11,il1,mlbda3,,
17,pr4,noyau1,,aresX,dlp1,il4,,
18,pr4,noyau1,,dlp1,il4,mlbda3,,
19,pr3,noyau4,,algav1,il4,mlbda1,,
20,pr3,noyau2,,aresX,il3,mlbda1,,
21,pr3,noyau2,,ares3,dlp1,mlbda2,,
22,pr4,noyau1,,archi11,il1,mlbda3,,
23,pr1,noyau2,,algav2,archi14,dlp3,,
24,pr4,noyau1,,dlp1,il4,mlbda3,,
25,noyau4,,,algav1,ares1,,,
26,pr2,noyau4,,algav1,dlp3,il2,,
27,pr4,noyau2,,archi11,il4,mlbda1,,
28,pr2,noyau1,,archi14,dlp3,il2,,
29,pr3,noyau1,,dlp1,il4,mlbda1,,
30,pr4,noyau2,,archi11,ares3,mlbda2,,
31,pr1,noyau4,,algav2,ares2,dlp3,,
32,pr4,noyau2,,ares3,dlp1,il4,,
33,,,,algav1,ares2,il5,,
34,pr1,,,dlp3,,,,
35,pr1,noyau1,,algav3,archi14,mlbda1,,
