num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,maths4m0621,mapsi5,aagb1,il3,mlbdaX,,,
2,maths4m0621,mapsi2,aagb1,bimaX,il5,,,
3,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
4,maths4m0621,mapsi4,aagb1,bima1,lrc4,,,
5,maths4m0621,mapsi2,aagb1,il5,mogpl4,,,
6,maths4m0621,mapsi3,aagb1,lrc4,mogpl2,,,
7,maths4m0621,mapsi5,aagb1,,,,,
8,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
9,mapsi5,aagb1,,lrc2,,,,
10,maths4m0621,mapsi2,aagb1,mogpl2,,,,
11,maths4m0621,mapsi3,aagb1,complex2,il5,,,
12,maths4m0621,mapsi5,aagb1,,,,,
13,maths4m0621,mapsi5,aagb1,complex2,lrcX,,,
14,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
15,maths4m0621,mapsi2,,complex2,il5,,,
16,maths4m0621,mapsi2,aagb1,il5,lrc4,,,
17,maths4m0621,mapsi2,aagb1,complex2,mogpl2,,,
18,maths4m0621,mapsi5,aagb1,complex2,lrcX,,,
19,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
20,maths4m0621,mapsi2,aagb1,lrc4,mogpl2,,,
21,maths4m0621,mapsi2,aagb1,bima1,lrc4,,,
22,maths4m0621,mapsi5,,il1,,,,
23,maths4m0621,mapsi4,aagb1,bimaX,il5,,,
24,maths4m0621,mapsi3,aagb1,il5,lrc4,,,
25,maths4m0621,mapsi2,aagb1,,,,,
