num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,rtel2,,,,,,,
2,rtel1,ares2,,complex1,noyau2,pr3,,
3,rtel1,ares2,,archi12,pr1,signal2,,
4,rtel1,ares1,,mogpl3,noyau1,signal2,,
5,rtel1,ares3,,archi12,mogpl4,pr1,,
6,rtel2,ares3,,mogpl3,noyau2,signalX,,
7,rtel1,ares1,,archi14,pr2,signal2,,
8,rtel2,ares3,,archi11,noyau1,pr4,,
9,ares1,,,complex2,pr2,,,
10,rtel1,ares3,,archi12,mogpl4,pr1,,
11,rtel2,ares3,,mogpl2,pr2,signal1,,
12,rtel1,ares1,,noyau4,pr2,signal2,,
13,rtel2,ares2,,archi11,noyau1,signalX,,
14,rtel2,ares3,,archi13,mogpl1,signal1,,
15,rtel1,ares2,,complex1,noyau4,pr4,,
16,rtel2,ares3,,mogpl2,noyau2,signal1,,
17,rtel1,ares1,,noyau2,pr2,signal2,,
18,rtel1,ares3,,mogpl3,noyau3,pr1,,
19,rtel1,ares1,,noyau4,pr2,signalX,,
20,rtel2,ares3,,mogpl2,noyau3,signal1,,
21,rtel2,ares2,,archi11,noyau2,signal2,,
22,rtel2,ares2,,archi11,mogpl4,noyau1,,
23,rtel2,ares2,,archi12,mogpl1,signal1,,
24,rtel1,ares1,,mogpl3,pr2,signal2,,
25,rtel2,ares3,,archi13,mogpl4,noyau2,,
26,rtel2,ares3,,archi14,noyau1,signal1,,
27,rtel2,ares2,,archi12,mogpl1,signal1,,
28,rtel1,ares1,,mogpl2,pr2,signal2,,
29,rtel1,ares2,,noyau4,pr1,signal2,,
30,rtel1,ares2,,noyau4,pr1,signal2,,
31,rtel1,ares1,,noyau4,pr2,signal2,,
32,rtel2,ares3,,mogpl2,noyau3,signal1,,
33,ares1,,,signal1,,,,
34,ares1,,,,,,,
35,rtel1,ares3,,mogpl2,noyau1,pr1,,
36,rtel2,ares3,,archi14,pr2,signal1,,
37,,,,pr4,,,,
38,rtel2,ares2,,archi12,mogpl1,signal2,,
39,,,,mogpl2,pr1,signal2,,
40,rtel1,ares1,,noyau4,pr2,signal2,,
41,rtel2,ares3,,noyau1,pr2,signal1,,
42,rtel2,ares2,,mogpl3,noyau1,signal2,,
43,rtel1,ares1,,archi12,noyau3,pr4,,
44,rtel1,ares1,,noyau2,pr2,signal2,,
45,rtel2,ares3,,archi11,mogpl4,noyau3,,
46,rtel2,ares2,,mogpl2,noyau1,signal1,,
47,rtel1,ares2,,noyau2,pr1,signal2,,
48,rtel2,ares3,,mogpl2,noyau2,pr4,,
49,rtel1,ares1,,mogpl3,pr2,signal2,,
50,rtel2,ares3,,noyau1,pr2,signal1,,
