num,oblig1,oblig2,oblig3,cons1,cons2,cons3,cons4,cons5
1,pr1,noyau2,,archi14,ares3,dlp3,,
2,noyau1,,,ares3,dlp2,mlbda2,,
3,pr3,noyau1,,archi14,ares2,il3,,
4,pr3,noyau1,,algav3,archi14,il4,,
5,pr3,noyau2,,algav2,aresX,il4,,
6,pr1,noyau2,,algav3,ares2,dlp1,,
7,,,,ares2,il5,,,
8,pr2,noyau2,,archi14,dlp3,il1,,
9,pr3,,,il2,,,,
10,pr3,noyau3,,algav2,archi14,ares1,,
11,pr3,noyau4,,ares3,il3,,,
12,pr1,,,ares2,dlp2,,,
13,pr3,noyau1,,algav2,il5,mlbda1,,
14,noyau2,,,algav3,archi14,il2,,
15,pr3,noyau1,,archi14,ares1,mlbda3,,
16,pr4,noyau1,,dlp2,il4,mlbda3,,
17,pr1,,,ares2,dlp1,,,
18,pr1,noyau2,,archi13,ares3,dlp3,,
19,pr4,,,archi12,ares3,il3,,
20,pr4,noyau1,,archi11,ares3,mlbda2,,
21,pr3,noyau2,,archi14,ares3,mlbda2,,
22,pr3,noyau3,,algav3,archi14,ares1,,
23,pr2,noyau1,,ares3,dlp3,il5,,
24,pr1,noyau2,,archi13,ares3,dlp3,,
25,pr3,noyau1,,algav2,ares2,il5,,
26,pr3,noyau2,,dlp2,il4,mlbda3,,
27,pr3,noyau3,,algav1,archi14,ares1,,
28,pr3,noyau1,,algav2,il5,mlbda1,,
29,pr4,noyau1,,archi11,ares3,il4,,
30,pr4,noyau1,,ares3,dlp1,il4,,
31,pr4,noyau1,,archi11,il4,mlbda3,,
32,pr3,noyau1,,algav2,archi14,mlbda2,,
33,pr1,,,archi12,dlp3,mlbda3,,
34,pr1,noyau4,,mlbda3,,,,
35,pr4,noyau1,,archi11,il1,mlbda3,,
